C.et content.tsv
Level	Esperanto	et	en-us	Grupo	Alternativoj	Pronoco
level	korsaro	korsaar, reamees	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	korsett	a corset	grupo	alternativoj	prononco
level	galanto	lumikelluke	a snowdrop	grupo	alternativoj	prononco
level	korveto	korvett, jakk	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	viiendik (muusika)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	krüpt, võlvkamber, maa-alune kamber	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	salaagent	an undercover agent	grupo	alternativoj	prononco
level	litografi	litografeerida	to litograph	grupo	alternativoj	prononco
level	lokomobilo	veomootor	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	inkvisitsioon	an inquisition	grupo	alternativoj	prononco
level	prospekto	prospekt	a prospectus	grupo	alternativoj	prononco
level	mandolino	mandoliin	a mandolin	grupo	alternativoj	prononco
level	mazurko	mazurka	a mazurka	grupo	alternativoj	prononco
level	melodramo	melodraama	a melodrama	grupo	alternativoj	prononco
level	rezignacio	tagasiastumine	a resignation	grupo	alternativoj	prononco
level	miasmo	miasma, virulentsusgaas	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	repertuaar, repertuaar	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	miimika, miimika	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	ilmutus	a revelation	grupo	alternativoj	prononco
level	ogivo	an ogive	an ogive	grupo	alternativoj	prononco
level	paskvilo	paskinaad, lamppaun	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	pedaal, tallaja	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	šovinist, džingoist	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	dekaan	a dean	grupo	alternativoj	prononco
level	vervo	särtsu, särtsu, inspiratsiooni, brio	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	polka	a polka	grupo	alternativoj	prononco
level	pomado	pomaad, salv	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	löök (koomiline näitleja)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	prosoodia	a prosody	grupo	alternativoj	prononco
level	apelacii	edasi kaevata	to appeal	grupo	alternativoj	prononco
level	rebuso	rebus, pusle	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	sekund (sõber duellis)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	skertso	a scherzo	grupo	alternativoj	prononco
level	solisto	solist	a soloist	grupo	alternativoj	prononco
level	sonato	sonaat	a sonata	grupo	alternativoj	prononco
level	hipnoto	hüpnoos	a hypnosis	grupo	alternativoj	prononco
level	terceto	kolmik, tertset	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	kokku langema, kokku leppima	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	torpeedo	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	tragikomöödia	a tragicomedy	grupo	alternativoj	prononco
level	mitro	hiir, mitra	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	üksmeel	a unison	grupo	alternativoj	prononco
level	uverturo	avamäng	an overture	grupo	alternativoj	prononco
level	velocipedo	a velociped	a velociped	grupo	alternativoj	prononco
level	visto	vile	a whist	grupo	alternativoj	prononco
level	zuavo	zouave	a zouave	grupo	alternativoj	prononco
level	aerolito	aeroliit, meteoriit	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	ahhaat	an agate	grupo	alternativoj	prononco
level	ambro	merevaigukollane	an amber	grupo	alternativoj	prononco
level	aneksi	lisa	annex	grupo	alternativoj	prononco
level	areometro	tihedusmõõtur, areomeeter	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	astroloogia	an astrology	grupo	alternativoj	prononco
level	anarkio	anarhia	an anarchy	grupo	alternativoj	prononco
level	astrologo	astroloog, astroloog	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	stoiline, stoiline	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	helmes, aparitor, uksehoidja	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	linnased	malt	grupo	alternativoj	prononco
level	barometro	baromeeter	a barometer	grupo	alternativoj	prononco
level	bromo	broom	a bromine	grupo	alternativoj	prononco
level	kvintesenco	kvintessents	a quintessence	grupo	alternativoj	prononco
level	diagonalo	diagonaal	a diagonal	grupo	alternativoj	prononco
level	elipso	ellips	an ellipse	grupo	alternativoj	prononco
level	emulsio	emulsioon	an emulsion	grupo	alternativoj	prononco
level	glicerino	glütseriini	a glicerino	grupo	alternativoj	prononco
level	patologio	patoloogia	pathology	grupo	alternativoj	prononco
level	koeficiento	koefitsient	a coefficient	grupo	alternativoj	prononco
level	divizio	sõjaväeline diviis	a military division	grupo	alternativoj	prononco
level	koncedi	möönma, tunnistama, andma	to concede, to admit, to grant	grupo	alternativoj	prononco
level	reformacio	reformatsioon, reformatsioon	a reformation, Reformation	grupo	alternativoj	prononco
level	magnetismo	magnetism	magnetism	grupo	alternativoj	prononco
level	pedagogo	pedagoog, kasvataja	a pedagogue, an educator	grupo	alternativoj	prononco
level	parafino	parafiin, parafiinvaha	paraffin, paraffin wax	grupo	alternativoj	prononco
level	pneŭmatiko	pneumaatika	pneumatics	grupo	alternativoj	prononco
level	retorto	retort (klaasanum)	a retort (glass vessel)	grupo	alternativoj	prononco
level	diademo	diadeem, koronett	a diadem, a coronet	grupo	alternativoj	prononco
level	rombo	romb, kammeljas	a rhombus, a turbot	grupo	alternativoj	prononco
level	stearino	steariin	a stearine	grupo	alternativoj	prononco
level	kontrabando	salakaubavedu, salakaubavedu	a contraband, a smuggling	grupo	alternativoj	prononco
level	zodiako	sodiaak, sodiaak	a zodiac, Zodiac	grupo	alternativoj	prononco
level	gotika	gooti	gothic	grupo	alternativoj	prononco
level	advento	Advent	Advent	grupo	alternativoj	prononco
level	akcizo	aktsiis	excise tax	grupo	alternativoj	prononco
level	samovaro	samovar (metallist anum tee soojendamiseks)	a samovar (metal container to heat tea)	grupo	alternativoj	prononco
level	fetiĉo	fetiš (seksuaalne külgetõmme esemete vastu)	a fetish (sexual attraction to objects)	grupo	alternativoj	prononco
level	apologo	vabandust (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	hindaja, nõuandja	an assessor, an advisory	grupo	alternativoj	prononco
level	oksido	oksiid	an oxide	grupo	alternativoj	prononco
level	apokrifa	apokrüüfiline, võlts	apocryphal, spurious	grupo	alternativoj	prononco
level	efemera	efemeerne, lühiajaline, mööduv	ephemeral, short-lived, transient	grupo	alternativoj	prononco
level	arbitracio	vahekohus	arbitration	grupo	alternativoj	prononco
level	bariero	tõke, barrikaad	a barrier, a barricade	grupo	alternativoj	prononco
level	renesanco	Renessanss	Renaissance	grupo	alternativoj	prononco
level	imperativo	hädavajalik	imperative	grupo	alternativoj	prononco
level	monarko	monarh	a monarch	grupo	alternativoj	prononco
level	indigo	indigosinine	indigo blue	grupo	alternativoj	prononco
level	diakono	diakon	a deacon	grupo	alternativoj	prononco
level	erudicio	eruditsioon, stipendium	erudition, scholarship	grupo	alternativoj	prononco
level	inflamo	põletik	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	mausoleum	mausoleum	grupo	alternativoj	prononco
level	hekatombo	hekatoom	hecatomb	grupo	alternativoj	prononco
level	anemono	anemone	anemone	grupo	alternativoj	prononco
level	teoremo	teoreem	a theorem	grupo	alternativoj	prononco
level	didaktiko	didaktika, pedagoogika	didactics, pedagogy	grupo	alternativoj	prononco
level	inkvizitoro	inkvisiitor	an inquisitor	grupo	alternativoj	prononco
level	konsekri	pühitsema, kroonima, ordineerima	to consecrate, to coronate, to ordain	grupo	alternativoj	prononco
level	harmoniko	harmoonilised	harmonics	grupo	alternativoj	prononco
level	kabalo	kabala (kabbalah)	Cabbalah (kabbalah)	grupo	alternativoj	prononco
level	kadeto	kadett	a cadet	grupo	alternativoj	prononco
level	kanoniko	kaanon	a canon	grupo	alternativoj	prononco
level	panelo	paneel	a panel	grupo	alternativoj	prononco
level	kaporalo	kapral	a corporal	grupo	alternativoj	prononco
level	inerta	inertne	inert	grupo	alternativoj	prononco
level	erupcio	purse	eruption	grupo	alternativoj	prononco
level	obligacio	võlakiri, võlakiri	a bond, a debenture	grupo	alternativoj	prononco
level	bilardo	piljard	billiards	grupo	alternativoj	prononco
level	prelato	prelaat	a prelate	grupo	alternativoj	prononco
level	nuncio	nuntsius (kiriklik diplomaat)	a nuncio (an ecclesiastical diplomat)	grupo	alternativoj	prononco
level	humo	huumus	humus	grupo	alternativoj	prononco
level	rismo	riis (500 paberilehte)	ream (500 sheets of paper)	grupo	alternativoj	prononco
level	rojalisto	rojalist	a royalist	grupo	alternativoj	prononco
level	aplombo	aplomb, enesekindlus	aplomb, self-assurance	grupo	alternativoj	prononco
level	saldo	saldo (konto)	balance (account)	grupo	alternativoj	prononco
level	parabolo	parabool, tähendamissõna	a parabola, a parable	grupo	alternativoj	prononco
level	satrapo	satrap	a satrap	grupo	alternativoj	prononco
level	laguno	laguun	a lagoon	grupo	alternativoj	prononco
level	sinodo	sinod, kokkukutsumine	a synod, a convocation	grupo	alternativoj	prononco
level	kardinalo	kardinal	a cardinal	grupo	alternativoj	prononco
level	sociologio	sotsioloogia	sociology	grupo	alternativoj	prononco
level	sofisto	sofist	a sophist	grupo	alternativoj	prononco
level	spiritisto	šamaan, spiritist	a shaman, a spiritualist	grupo	alternativoj	prononco
level	laiko	võhik, mitteprofessionaal	a layman, a non-professional	grupo	alternativoj	prononco
level	sutano	sutan, sutan	a soutane, a cassock	grupo	alternativoj	prononco
level	anakronismo	anakronism	anachronism	grupo	alternativoj	prononco
level	tonsuro	tonsuur	tonsure	grupo	alternativoj	prononco
level	transito	transiit	a transit	grupo	alternativoj	prononco
level	ovacio	ovatsioon	an ovation	grupo	alternativoj	prononco
level	romanco	romanss (laul), romantiline laul	a romance (song), a romantic song	grupo	alternativoj	prononco
level	prioro	eelnev (kiriklik tiitel)	a prior (ecclesiastical title)	grupo	alternativoj	prononco
level	prototipo	prototüüp	a prototype	grupo	alternativoj	prononco
level	dalio	daalia	a dahlia	grupo	alternativoj	prononco
level	anagramo	anagramm	an anagram	grupo	alternativoj	prononco
level	anapesto	anapest, anaepest	anapest, anaepest	grupo	alternativoj	prononco
level	antitezo	antitees	an antithesis	grupo	alternativoj	prononco
level	friso	friis	a frieze	grupo	alternativoj	prononco
level	apozicio	appositsioon	an apposition	grupo	alternativoj	prononco
level	asonanco	assonants	an assonance	grupo	alternativoj	prononco
level	aŭtografo	autogrammi	an autograph	grupo	alternativoj	prononco
level	akcesora	lisand, tagatis, teisene	accessory, collateral, secondary	grupo	alternativoj	prononco
level	centigramo	sentimeetrit	a centigram	grupo	alternativoj	prononco
level	centilitro	sentiliiter	a centilitre	grupo	alternativoj	prononco
level	cirkumflekso	tsirkumfleks (aktsent)	a circumflex (accent)	grupo	alternativoj	prononco
level	decigramo	detsigramm	a decigram	grupo	alternativoj	prononco
level	lucerno	ripplamp kirikus	a hanging lamp in a church	grupo	alternativoj	prononco
level	decilitro	detsiliiter	a deciliter	grupo	alternativoj	prononco
level	decimala	kümnend	decimal	grupo	alternativoj	prononco
level	decimetro	detsimeeter	a decimeter	grupo	alternativoj	prononco
level	dekagramo	dekagramm	a decagram	grupo	alternativoj	prononco
level	fenikso	fööniks	a phoenix	grupo	alternativoj	prononco
level	dekalitro	dekaliiter	a decalitre	grupo	alternativoj	prononco
level	dekametro	dekameeter	a decametre	grupo	alternativoj	prononco
level	demonstrativo	demonstratiivne	demonstrative	grupo	alternativoj	prononco
level	bronko	bronhi toru	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	drahma	a drachma	grupo	alternativoj	prononco
level	patricio	patriits	a patrician	grupo	alternativoj	prononco
level	dualismo	dualism	a dualism	grupo	alternativoj	prononco
level	lato	liist	a lath	grupo	alternativoj	prononco
level	prostitui	prostituutima	to prostitute	grupo	alternativoj	prononco
level	etimologio	etümoloogia	etymology	grupo	alternativoj	prononco
level	floreno	floriin, floren	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondee	grupo	alternativoj	prononco
level	heksametro	heksameeter	a hexameter	grupo	alternativoj	prononco
level	hektogramo	hektogramm	a hectogram	grupo	alternativoj	prononco
level	hektolitro	hektoliitrit	a hectolitre	grupo	alternativoj	prononco
level	hektometro	hektomeeter	a hectometre	grupo	alternativoj	prononco
level	imperfekto	ebatäiuslik	imperfect	grupo	alternativoj	prononco
level	indikativo	soovituslik	indicative	grupo	alternativoj	prononco
level	arkeologio	arheoloogia (=arĥeologio)	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	korrelatiiv	a correlative	grupo	alternativoj	prononco
level	logogrifo	logograaf, pusle	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	mõõdikud	metrics	grupo	alternativoj	prononco
level	trofeo	trofee	a trophy	grupo	alternativoj	prononco
level	miriametro	mirameeter	a miriameter	grupo	alternativoj	prononco
level	monogramo	monogramm	a monogram	grupo	alternativoj	prononco
level	salvo	salvo, purse, fusillade	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	obolus, obol	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	optatiivne	optative	grupo	alternativoj	prononco
level	paleografio	paleograafia	paleography	grupo	alternativoj	prononco
level	parafrazo	parafraas	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	paradigma	a paradigm	grupo	alternativoj	prononco
level	pentametro	pentameeter	a pentameter	grupo	alternativoj	prononco
level	piastro	piastr	a piastre	grupo	alternativoj	prononco
level	pleonasmo	pleonasm, koondamine	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	eelkiri, minevik	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	süllogism	a syllogism	grupo	alternativoj	prononco
level	spektro	spekter	a spectrum	grupo	alternativoj	prononco
level	solecismo	soletsism	a solecism	grupo	alternativoj	prononco
level	hierarkio	hierarhia (=hierarhio)	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	subjunktiivi	subjunctive	grupo	alternativoj	prononco
level	spontanea	spontaanne	spontaneous	grupo	alternativoj	prononco
level	amuleto	amulett	an amulet	grupo	alternativoj	prononco
level	tropo	tropp	a trope	grupo	alternativoj	prononco
level	atributo	atribuut	an attribute	grupo	alternativoj	prononco
level	kluki	klõbistama	to cluck	grupo	alternativoj	prononco
level	akvilegio	kolumbiin, aquilegia	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	sarlakpunane pimpernel (Anagallis)	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	angelica	an angelica	grupo	alternativoj	prononco
level	aorto	aort	an aorta	grupo	alternativoj	prononco
level	apio	Apia, metsik seller, apium	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	arnika, leopardipuu, Arnica montana	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord, firth	fjord, firth	grupo	alternativoj	prononco
level	atavismo	atavism	atavism	grupo	alternativoj	prononco
level	balzamino	palsam, impatiens (Balsamina)	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	biistourium	a bistoury	grupo	alternativoj	prononco
level	bronkito	bronhiit	bronchitis	grupo	alternativoj	prononco
level	celulozo	tselluloos	cellulose	grupo	alternativoj	prononco
level	ciklopo	Kükloobid	Cyclops	grupo	alternativoj	prononco
level	endivio	endiivia, sigur (Cichorium endivia)	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	ballaadi	a ballade	grupo	alternativoj	prononco
level	entomologio	entomoloogia	entomology	grupo	alternativoj	prononco
level	erizipelo	erysipelas	erysipelas	grupo	alternativoj	prononco
level	haremo	haarem (moslemi naiste tuba)	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	järeldada	to deduce	grupo	alternativoj	prononco
level	eŭnuko	eunuhh	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	korsaaž, pihik	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	pasknäär (Garrulus)	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	šifr, kood, kombinatsioon	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	orbiit	an orbit	grupo	alternativoj	prononco
level	harpio	harpy, harpy kotkas	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	heliotroop, heliotroopium	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	hermafrodiit	hermaphrodite	grupo	alternativoj	prononco
level	polipo	polüüp	a polyp	grupo	alternativoj	prononco
level	hidroterapio	vesiravi	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	hüpertroofia	hypertrophy	grupo	alternativoj	prononco
level	hisopo	iisop (Hyssopus)	hyssop (Hyssopus)	grupo	alternativoj	prononco
