C.mn content.tsv
Level	Esperanto	mn	en-us	Grupo	Alternativoj	Pronoco
level	buduaro	будар, хувцас солих ширээ	a boudoir, a dressing table	grupo	alternativoj	prononco
level	obtuza	мохоо, уйтгартай	obtuse, dull	grupo	alternativoj	prononco
level	tifo	хижиг	typhus	grupo	alternativoj	prononco
level	letargio	нойрмог байдал, сул дорой байдал	lethargy, torpidity	grupo	alternativoj	prononco
level	astmo	астма	asthma	grupo	alternativoj	prononco
level	ŝovinismo	шовинизм	a chauvinism	grupo	alternativoj	prononco
level	kariero	карьер	a career	grupo	alternativoj	prononco
level	odo	шүлэг	an ode	grupo	alternativoj	prononco
level	pupitro	лекц, сургуулийн ширээ	a lectern, a school desk	grupo	alternativoj	prononco
level	deklaracio	тунхаглал	a declaration	grupo	alternativoj	prononco
level	mistiko	ид шид, ид шидийн үзэл	a mystique, mysticism	grupo	alternativoj	prononco
level	bombardi	бөмбөгдөх	to bombard	grupo	alternativoj	prononco
level	maksimo	максим	a maxim	grupo	alternativoj	prononco
level	lordo	эзэн	lord	grupo	alternativoj	prononco
level	balzamo	гавар, бальзам	balsam, balm	grupo	alternativoj	prononco
level	breĉo	зөрчил, цоорхой	a breach, a gap	grupo	alternativoj	prononco
level	diftongo	дифтонг	a diphthong	grupo	alternativoj	prononco
level	sekto	сект	a sect	grupo	alternativoj	prononco
level	amoro	дурлал, бэлгийн дурлал	amour, a sexual love	grupo	alternativoj	prononco
level	dukato	дукат (мөнгө, алт)	a ducat (silver, gold)	grupo	alternativoj	prononco
level	elizii	арилгах	to elide	grupo	alternativoj	prononco
level	epigrafo	эпиграф, бичээс	an epigraph, an inscription	grupo	alternativoj	prononco
level	epigramo	эпиграм	an epigram	grupo	alternativoj	prononco
level	amputi	тайрах	to amputate	grupo	alternativoj	prononco
level	kursivo	загалмайлсан бичээс	a cursive writing	grupo	alternativoj	prononco
level	faksimilo	факс	a facsimile	grupo	alternativoj	prononco
level	fiktiva	зохиомол, зохиомол	fictious, fictional	grupo	alternativoj	prononco
level	sireno	дуут дохио	a siren	grupo	alternativoj	prononco
level	fleksio	нугалах	inflexion	grupo	alternativoj	prononco
level	gerundio	герунд	a gerund	grupo	alternativoj	prononco
level	grafologio	графологи	graphology	grupo	alternativoj	prononco
level	mahagono	зандан мод	a mahogany	grupo	alternativoj	prononco
level	arkaika	эртний (=arĥaika)	archaic (=arĥaika)	grupo	alternativoj	prononco
level	homonimo	омоним	a homonym	grupo	alternativoj	prononco
level	karato	карат	a carat	grupo	alternativoj	prononco
level	agrafo	бэхэлгээ, бэхэлгээ, үдээс, хавчаар	a fastener, a binding, a staple, a clamp	grupo	alternativoj	prononco
level	komparativo	харьцуулсан	comparative	grupo	alternativoj	prononco
level	titano	Титан	Titan	grupo	alternativoj	prononco
level	fiakro	a hackney coach, hackney carriage	a hackney coach, a hackney carriage	grupo	alternativoj	prononco
level	klasifiki	ангилах	to classify	grupo	alternativoj	prononco
level	broĉo	энгэрийн зүү	a brooch	grupo	alternativoj	prononco
level	beletristiko	баатарлаг уран зохиол	a belletristic literature	grupo	alternativoj	prononco
level	inspekti	шалгах	to inspect	grupo	alternativoj	prononco
level	sfinkso	сфинкс	a sphinx	grupo	alternativoj	prononco
level	superlativo	давуу	superlative	grupo	alternativoj	prononco
level	hiacinto	гиацинт	a hyacinth	grupo	alternativoj	prononco
level	retoriko	риторик, уран илтгэл	a rhetoric, an oratory	grupo	alternativoj	prononco
level	hieroglifo	иероглиф	a hieroglyph	grupo	alternativoj	prononco
level	dilemo	дилемма	a dilemma	grupo	alternativoj	prononco
level	tipografio	хэвлэх	typography	grupo	alternativoj	prononco
level	kloako	клоака, ус зайлуулах суваг, бохирын нүх, бохирын нүх	a cloaca, a drain, a cesspool, a cesspit	grupo	alternativoj	prononco
level	nikelo	никель	nickel	grupo	alternativoj	prononco
level	vinjeto	виньет, текстийн дүрслэл	a vignette, a text illustration	grupo	alternativoj	prononco
level	eskorti	дагалдан явах	to escort	grupo	alternativoj	prononco
level	geranio	герани, тогорууны дэвсгэрт	a geranium, a crane's bill	grupo	alternativoj	prononco
level	ŝarado	харгислал	a charade	grupo	alternativoj	prononco
level	skolo	сургууль (урлаг, гүн ухаан)	a school (of art, philosophy)	grupo	alternativoj	prononco
level	artilerio	их буу	an artillery	grupo	alternativoj	prononco
level	amnestio	өршөөл	amnesty	grupo	alternativoj	prononco
level	agronomio	агрономич	agronomy	grupo	alternativoj	prononco
level	kosmopolito	космополит хүн	a cosmopolitan	grupo	alternativoj	prononco
level	tenoro	тенор	a tenor	grupo	alternativoj	prononco
level	rubuso	бөөрөлзгөнө, бөөрөлзгөнө	a blackberry, a bramble	grupo	alternativoj	prononco
level	angino	angina	angina	grupo	alternativoj	prononco
level	atlaso	атлас	an atlas	grupo	alternativoj	prononco
level	antropologio	антропологи	anthropology	grupo	alternativoj	prononco
level	furio	уур хилэн, өс хонзонгийн бурхан	fury, goddess of vengeance	grupo	alternativoj	prononco
level	anĉovo	анчоус	an anchovy	grupo	alternativoj	prononco
level	apopleksio	апоплекси, цус харвалт	an apoplexy, a stroke	grupo	alternativoj	prononco
level	bazilisko	basilisk	a basilisk	grupo	alternativoj	prononco
level	vinko	винка, винка	a periwinkle, vinca	grupo	alternativoj	prononco
level	simfonio	симфони	a symphony	grupo	alternativoj	prononco
level	bukso	хайрцаг (мод), хайрцган мод	a box (tree), a boxwood	grupo	alternativoj	prononco
level	cikuto	усан хясаа	water hemlock	grupo	alternativoj	prononco
level	diafragmo	диафрагм	diaphragm	grupo	alternativoj	prononco
level	bibliografio	ном зүй	bibliography	grupo	alternativoj	prononco
level	disenterio	цусан суулга	dysentery	grupo	alternativoj	prononco
level	dispepsio	диспепси, ходоодны хямрал	dyspepsia, indigestion	grupo	alternativoj	prononco
level	klaĉi	хов жив ярих, хашгирах	to gossip, to clack	grupo	alternativoj	prononco
level	alkovo	хонгил, завсарлага	an alcove, a recess	grupo	alternativoj	prononco
level	dialektiko	диалектик	dialectics	grupo	alternativoj	prononco
level	dromedaro	дромедар	dromedary	grupo	alternativoj	prononco
level	groteska	бүдүүлэг, инээдтэй	grotesque, ludicrous	grupo	alternativoj	prononco
level	ekskremento	ялгадас	an excrement	grupo	alternativoj	prononco
level	epidermo	эпидерми	epidermis	grupo	alternativoj	prononco
level	ekzemo	экзем	eczema	grupo	alternativoj	prononco
level	eliksiro	үрэл	elixir	grupo	alternativoj	prononco
level	frontono	тавиур	a pediment	grupo	alternativoj	prononco
level	monologo	монолог	a monologue	grupo	alternativoj	prononco
level	etiologio	этиологи	aetiology	grupo	alternativoj	prononco
level	ezofago	улаан хоолой	esophagus	grupo	alternativoj	prononco
level	astronomo	одон орон судлаач	an astronomer	grupo	alternativoj	prononco
level	monotona	нэг хэвийн	monotonous	grupo	alternativoj	prononco
level	ganglio	зангилаа	a ganglion	grupo	alternativoj	prononco
level	gangreno	гангрена	gangrene	grupo	alternativoj	prononco
level	podagro	тулай	gout	grupo	alternativoj	prononco
level	gardenio	гардениа	a gardenia	grupo	alternativoj	prononco
level	glicirizo	чихэр өвс, чихэр өвс	liquorice, licorice	grupo	alternativoj	prononco
level	mansardo	мансарда	an attic	grupo	alternativoj	prononco
level	melaso	моласс, алтан сироп	molasses, golden syrup	grupo	alternativoj	prononco
level	hidrofobio	гидрофоби	hydrophobia	grupo	alternativoj	prononco
level	vizio	алсын хараа	a vision	grupo	alternativoj	prononco
level	homeopatio	гомеопати	homeopathy	grupo	alternativoj	prononco
level	iriso	цахилдаг	iris	grupo	alternativoj	prononco
level	vokativo	дуу хоолой	a vocative	grupo	alternativoj	prononco
level	tuniko	цамц	a tunic	grupo	alternativoj	prononco
level	katalepsio	каталепси	catalepsy	grupo	alternativoj	prononco
level	koliko	колик, хавдах	colic, gripes	grupo	alternativoj	prononco
level	kolzo	колза, өвлийн хүчингийн хэрэг	colza, winter rape	grupo	alternativoj	prononco
level	korneo	эвэрлэг	cornea	grupo	alternativoj	prononco
level	lariko	шинэс	larch	grupo	alternativoj	prononco
level	almanako	альманах	an almanac	grupo	alternativoj	prononco
level	aŭguro	ид шид	augury	grupo	alternativoj	prononco
level	hidro	гидра	hydra	grupo	alternativoj	prononco
level	apogeo	оргил үе	apogee	grupo	alternativoj	prononco
level	meduzo	медуз	jellyfish	grupo	alternativoj	prononco
level	edeno	эден	eden	grupo	alternativoj	prononco
level	lobo	дэлбээ	lobe	grupo	alternativoj	prononco
level	molusko	нялцгай биетэн	a mollusk	grupo	alternativoj	prononco
level	sufloro	prompter	a prompter	grupo	alternativoj	prononco
level	sakramento	ариун ёслол	sacrament	grupo	alternativoj	prononco
level	sekrecio	шүүрэл	a secretion	grupo	alternativoj	prononco
level	mosko	заар	a musk	grupo	alternativoj	prononco
level	sugestii	санал болгох (гипнозын дор)	to suggest (under hypnosis)	grupo	alternativoj	prononco
level	municio	сум, сум	ammunition, munitions	grupo	alternativoj	prononco
level	narkotiko	хар тамхи	a narcotic	grupo	alternativoj	prononco
level	dekolti	намхан зүсэх, хүзүү, мөрийг ил гаргах	to cut low, to expose neck and sholders	grupo	alternativoj	prononco
level	knari	нүдэх, нүдэх, шажигнах	to grince, to grate, to squeak	grupo	alternativoj	prononco
level	morfino	морфин	a morphine	grupo	alternativoj	prononco
level	arkado	аркад	an arcade	grupo	alternativoj	prononco
level	palisandro	сарнайн мод	a rosewood	grupo	alternativoj	prononco
level	impertinenta	үл тоомсоргүй, увайгүй	impertinent, impudent	grupo	alternativoj	prononco
level	paĉulo	пачули	a patchouli	grupo	alternativoj	prononco
level	pepsino	пепсино	pepsino	grupo	alternativoj	prononco
level	poro	нүх сүв	a pore	grupo	alternativoj	prononco
level	hipoteko	моргейжийн зээл	a mortgage	grupo	alternativoj	prononco
level	pustulo	идээт үрэвсэл, батга	a pustule, a pimple	grupo	alternativoj	prononco
level	premiso	байр суурь	a premise	grupo	alternativoj	prononco
level	rabarbo	улаан лууван	a rhubarb	grupo	alternativoj	prononco
level	hirta	сэвсгэр, бутлаг, замбараагүй	bristly, bushy, untidy	grupo	alternativoj	prononco
level	rabio	галзуу, галзуу	frenzy, rabies	grupo	alternativoj	prononco
level	rezedo	миньонетта, резеда	mignonette, reseda	grupo	alternativoj	prononco
level	ricino	касторын тосны үйлдвэр	a castor-oil plant	grupo	alternativoj	prononco
level	prismo	призм	a prism	grupo	alternativoj	prononco
level	ruto	уй гашуу	a rue	grupo	alternativoj	prononco
level	administracio	захиргаа	administration	grupo	alternativoj	prononco
level	santalo	зандан мод	a sandalwood	grupo	alternativoj	prononco
level	sinkopo	синкоп	syncope	grupo	alternativoj	prononco
level	skarlatino	час улаан халууралт	a scarlet fever	grupo	alternativoj	prononco
level	soleo	ганц, ултай (загас)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	хуваагдал	schism	grupo	alternativoj	prononco
level	egido	ивээл, хамгаалалт	aegis, protection	grupo	alternativoj	prononco
level	strigli	карри самнах, засуулах, үрэх	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	угийн бичиг	genealogy	grupo	alternativoj	prononco
level	taksuso	шар мод	a yew tree	grupo	alternativoj	prononco
level	alabastro	алебастр	an alabaster	grupo	alternativoj	prononco
level	korifeo	корифей, удирдагч	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	хар тамхи татах	to narcotize	grupo	alternativoj	prononco
level	tenio	соронзон хальсны өт	a tape worm	grupo	alternativoj	prononco
level	termito	термит	a thermite	grupo	alternativoj	prononco
level	liturgio	литурги	liturgy	grupo	alternativoj	prononco
level	kuliso	гулсалт, далавч, хавтгай	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	хормой, зулзага	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	велин, вербена	vervain, verbena	grupo	alternativoj	prononco
level	visko	өмхий өвс	a mistletoe	grupo	alternativoj	prononco
level	portiko	үүдний танхим	a porch	grupo	alternativoj	prononco
level	ŝankro	шанкр, хорт хавдар, нугасны шархлаа	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	шагналтан	a laureate	grupo	alternativoj	prononco
level	ambrozio	амброзия	an ambrosia	grupo	alternativoj	prononco
level	proceduro	журам юм	a procedure	grupo	alternativoj	prononco
level	makarono	макарон	a macaroon	grupo	alternativoj	prononco
level	makaronio	макарон	macaroni	grupo	alternativoj	prononco
level	komploto	хуйвалдаан, хуйвалдаан	a conspiracy, a plot	grupo	alternativoj	prononco
