C.ja-jp content.tsv
Level	Esperanto	ja-jp	en-us	Grupo	Alternativoj	Pronoco
level	dekalitro	デカリットル（10リットル）	a decalitre	grupo	alternativoj	prononco
level	dekametro	デカメーター（10メートル）	a decametre	grupo	alternativoj	prononco
level	demonstrativo	指示者（これ、私、彼、どちら）	demonstrative	grupo	alternativoj	prononco
level	bronko	気管支	a bronchial tube	grupo	alternativoj	prononco
level	drakmo	(ギリシャ) 銀貨、通貨、重量の単位	a drachma	grupo	alternativoj	prononco
level	patricio	（ローマ）貴族階級	a patrician	grupo	alternativoj	prononco
level	dualismo	二重性、二元論、行政二元論	a dualism	grupo	alternativoj	prononco
level	lato	脚木、菩提樹、細工用の彫刻の木	a lath	grupo	alternativoj	prononco
level	prostitui	（売春婦）魅了、売春	to prostitute	grupo	alternativoj	prononco
level	etimologio	語源学、語源	etymology	grupo	alternativoj	prononco
level	floreno	フロリン銀貨（イギリス、オランダ、南ドイツ）	florin, floren	grupo	alternativoj	prononco
level	spondeo	揚陽撃、長長格	spondee	grupo	alternativoj	prononco
level	heksametro	ヘキサメーター, 六歩格, 六歩運賃, 六音梁	a hexameter	grupo	alternativoj	prononco
level	hektogramo	ヘクトグラム（100グラム）	a hectogram	grupo	alternativoj	prononco
level	hektolitro	ヘクトリットル（100リットル）	a hectolitre	grupo	alternativoj	prononco
level	hektometro	ヘクトメートル（100メートル）	a hectometre	grupo	alternativoj	prononco
level	imperfekto	未完成時制、半過去時制、不完全過去時制	imperfect	grupo	alternativoj	prononco
level	indikativo	直説法（-is、-as、-os）（家庭法ではない）	indicative	grupo	alternativoj	prononco
level	arkeologio	考古学（=arĥeologio）	archeology (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	互いに関係のある、相関的な	a correlative	grupo	alternativoj	prononco
level	logogrifo	文字の謎	a logogriph, a puzzle	grupo	alternativoj	prononco
level	metriko	韻律学、詩形学	metrics	grupo	alternativoj	prononco
level	trofeo	トロフィー、優勝カップ	a trophy	grupo	alternativoj	prononco
level	miriametro	1万メートル	a miriameter	grupo	alternativoj	prononco
level	monogramo	モノグラム（最初の文字名の装飾）	a monogram	grupo	alternativoj	prononco
level	salvo	日帝射撃、同時射撃	a salvo, a burst, a fusillade	grupo	alternativoj	prononco
level	obolo	オボル銀貨（ギリシャ）	an obolus, an obol	grupo	alternativoj	prononco
level	optativo	起源法、希久法、希望を意味する動詞活用（-u、-us）	optative	grupo	alternativoj	prononco
level	paleografio	古文書学	paleography	grupo	alternativoj	prononco
level	parafrazo	議役、テキストのテキスト	a paraphrase	grupo	alternativoj	prononco
level	paradigmo	パラダイム（時代認識体系）、動詞語形変化表	a paradigm	grupo	alternativoj	prononco
level	pentametro	ペンタメーター、5音報、薬鋼5梁、詩的韻律（5報酬）	a pentameter	grupo	alternativoj	prononco
level	piastro	ピアスター銀貨、貿易銀貨（トルコ、スペイン、メキシコ）	a piastre	grupo	alternativoj	prononco
level	pleonasmo	死族、もっと	a pleonasm, a redundancy	grupo	alternativoj	prononco
level	preterito	過去時制	a pretrite, a past tense	grupo	alternativoj	prononco
level	silogismo	三段論法、推論	a syllogism	grupo	alternativoj	prononco
level	spektro	スペクトル、分光計	a spectrum	grupo	alternativoj	prononco
level	solecismo	破格、語法違反	a solecism	grupo	alternativoj	prononco
level	hierarkio	階層、階級、位階秩序（=hierarĥio）	hierarchy (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	仮定法	subjunctive	grupo	alternativoj	prononco
level	spontanea	自然発生的な、自然に起こる	spontaneous	grupo	alternativoj	prononco
level	amuleto	お守り、（首に掛ける）護身牌	an amulet	grupo	alternativoj	prononco
level	tropo	比喩, trope (捜査法)	a trope	grupo	alternativoj	prononco
level	atributo	属性、性質、官職の印	an attribute	grupo	alternativoj	prononco
level	kluki	ちょっとした（雌鶏）	to cluck	grupo	alternativoj	prononco
level	akvilegio	梅の爪の花	a columbine, an aquilegia	grupo	alternativoj	prononco
level	anagalo	ふたの星花、星春の花、自由花	a scarlet pimpernel (Anagallis)	grupo	alternativoj	prononco
level	angeliko	ボディナムル（ダングイ、ミナリ科）	an angelica	grupo	alternativoj	prononco
level	aorto	大動脈	an aorta	grupo	alternativoj	prononco
level	apio	セロリ（ミナリ科）	Apia, a wild celery, Apium	grupo	alternativoj	prononco
level	arniko	アルニカ（山菊）	arnica, leopard's bane, Arnica montana	grupo	alternativoj	prononco
level	fjordo	フィヨルド	fjord, firth	grupo	alternativoj	prononco
level	atavismo	隔世遺伝(隔世遺傳)	atavism	grupo	alternativoj	prononco
level	balzamino	鳳仙花	a balsam, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	外科用小さなナイフ	a bistoury	grupo	alternativoj	prononco
level	bronkito	気管支炎	bronchitis	grupo	alternativoj	prononco
level	celulozo	フィブリン、セルロース	cellulose	grupo	alternativoj	prononco
level	ciklopo	サイクロプス、一目で鍛冶屋が巨人	Cyclops	grupo	alternativoj	prononco
level	endivio	レタス、チコリ、エンディブ	an endive, a chicory (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	バラード、民謡、単価	a ballade	grupo	alternativoj	prononco
level	entomologio	昆虫学	entomology	grupo	alternativoj	prononco
level	erizipelo	単独（丹毒）、赤い皮膚発疹	erysipelas	grupo	alternativoj	prononco
level	haremo	（イスラム国）婦人部屋、婦人部屋に住む女性	a harem (muslim women's room)	grupo	alternativoj	prononco
level	dedukti	推論する、演じる、結論を引き出す	to deduce	grupo	alternativoj	prononco
level	eŭnuko	内視、歓館	an eunuch	grupo	alternativoj	prononco
level	korsaĵo	（女性用）胸ベスト	a corsage, a bodice	grupo	alternativoj	prononco
level	garolo	オチ（カラス、すずめ）	a jay (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	パスワード、パスワードコード	a cipher, a code, a combination	grupo	alternativoj	prononco
level	orbito	軌道、アンワ（眼窩、雪）	an orbit	grupo	alternativoj	prononco
level	harpio	ハッピー（女顔＋ワシ風の神）、ハッピーイーグル	harpy, a harpy eagle	grupo	alternativoj	prononco
level	heliotropo	ヘリオトロープ（紫色の花）、石英岩	heliotrope, Heliotropium	grupo	alternativoj	prononco
level	hermafrodita	暗い体	hermaphrodite	grupo	alternativoj	prononco
level	polipo	ポリープ（サンゴ）	a polyp	grupo	alternativoj	prononco
level	hidroterapio	修了法（水療法）、水中治療	hydrotherapy	grupo	alternativoj	prononco
level	hipertrofio	肥大症	hypertrophy	grupo	alternativoj	prononco
level	hisopo	ウスルチョ、ヒソップハーブ	hyssop (Hyssopus)	grupo	alternativoj	prononco
level	fresko	フレスコ画（灰壁彩化法）	fresco	grupo	alternativoj	prononco
level	humero	上腕骨、上腕骨、上腕骨	humerus	grupo	alternativoj	prononco
level	hegemonio	主導権、覇権、覇権	hegemony, dominance	grupo	alternativoj	prononco
level	ilekso	柿の木、ルーペの木	an ilex, a holly	grupo	alternativoj	prononco
level	irido	花	an iris (flower)	grupo	alternativoj	prononco
level	kalendulo	金の残り	calendula, a marigold	grupo	alternativoj	prononco
level	kanabeno	紅雀鳥	a linnet	grupo	alternativoj	prononco
level	blokado	封じ込め	blockade	grupo	alternativoj	prononco
level	kokono	高知、（カイコ）高知	a cocoon	grupo	alternativoj	prononco
level	kondoro	コンドルイーグル（南アメリカ）	a condor	grupo	alternativoj	prononco
level	bojkoti	ボイコット、共同売買、排斥	to boycott	grupo	alternativoj	prononco
level	konvolvulo	西洋の花（朝顔のような）	a convolvulus, a morning glory, a bindweed	grupo	alternativoj	prononco
level	krabro	王虎バチ、ヨーロッパのハチ	a hornet	grupo	alternativoj	prononco
level	kreso	水冷	a cress	grupo	alternativoj	prononco
level	kumino	クミン、小会香（ミナリとスパイスの種）	a cumin	grupo	alternativoj	prononco
level	malario	マラリア（熱帯熱病）	malaria	grupo	alternativoj	prononco
level	marasmo	消耗症、重度の萎縮、虚脱、虚弱、栄養失調	marasmus, emaciation	grupo	alternativoj	prononco
level	obelisko	オベリスク（四角柱尖塔）	an obelisk	grupo	alternativoj	prononco
level	meliso	香水ミント	a melissa	grupo	alternativoj	prononco
level	merlango	ミンデグ（魚）	a whiting	grupo	alternativoj	prononco
level	divano	ふわふわのトルコ式ソファ、トルコ国会議	a divan, an oriental council, ottoman	grupo	alternativoj	prononco
level	mikrobo	微生物	a microbe	grupo	alternativoj	prononco
level	milvo	シール(修理と鳥)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	ミモザ（マメ科）	a mimosa	grupo	alternativoj	prononco
level	monomanio	集中的な妄想、妄想、叫び、一箇所に狂う	monomania	grupo	alternativoj	prononco
level	moruo	（魚）大邱	a cod fish	grupo	alternativoj	prononco
level	nizo	鳥、モック、修理、鳥	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	石棺（ギリシャ、ローマ、エジプト）	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	ザンドゥ（マメ科植物）	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	蘭	an orchid	grupo	alternativoj	prononco
level	ekvacio	方程式	an equation	grupo	alternativoj	prononco
level	paleontologio	古生物学	paleontology	grupo	alternativoj	prononco
level	naso	痛み（肉をつかむ円錐形）	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	ビッグエビ、オニオンエビ	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	ヒヒ猿（犬に似た）	a baboon	grupo	alternativoj	prononco
level	pistilo	暗酒（花）	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	かざみ、戸橋	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	ネギ	a leek	grupo	alternativoj	prononco
level	rajo	アヒル、紅魚	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	ローソク足（カラフルな枝飾り）	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	網膜	retina	grupo	alternativoj	prononco
level	reŭmatismo	リウマチ	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	（カトリック）司祭、司祭牧師	a priest	grupo	alternativoj	prononco
level	turbo	コマ	a spinning top	grupo	alternativoj	prononco
level	slipo	メモ用紙、紙片、伝票、分類カード	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	アマポ（明るい高密度布）	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	最高位の天使	a seraph	grupo	alternativoj	prononco
level	sevrugo	チョウザメ	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	括約筋	a sphincter	grupo	alternativoj	prononco
level	sifiliso	梅毒	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	結核（= tuberkulozo）	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	マスタード、マスタードの種	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	ブラスバンド	a fanfare	grupo	alternativoj	prononco
level	skalpo	毛皮、毛皮	a scalp	grupo	alternativoj	prononco
level	skorzonero	金具（カモミールに似て、食べられる太い茎）	a black salsify	grupo	alternativoj	prononco
level	talismano	お守り	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	精液	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	タランチュラクモ	a tarantula	grupo	alternativoj	prononco
level	revizoro	監査、検察官	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	(ヨーロッパ)鯉	a tench	grupo	alternativoj	prononco
level	celerio	セロリ(野菜)	a celery	grupo	alternativoj	prononco
level	cidonio	マルメロ（一種のモグァ）	a quince	grupo	alternativoj	prononco
level	galantino	ガロンチン料理（骨を塗って低温で煮た肉ゼリー）	gellatine	grupo	alternativoj	prononco
level	grogo	グログカクテル（ラム酒に水煮ドリンク）	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	キャラメル	caramel	grupo	alternativoj	prononco
level	kirŝo	キルシュ（チェリー酒）	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	チョングァ（砂糖漬けの果物）	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	西洋母科	a medlar	grupo	alternativoj	prononco
level	mirabelo	ミラベルプラム、ピーナッツプラム	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	悲観主義、塩税主義	pessimism	grupo	alternativoj	prononco
level	plebo	（旧ローマの）低平民階級	plebs, common people	grupo	alternativoj	prononco
level	saguo	事故ヤシから抽出した澱粉	a sago	grupo	alternativoj	prononco
level	vermuto	ベルムワイン（風味を強化した苦いワイン）	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	アラベスク柄	arabesque	grupo	alternativoj	prononco
level	arbalesto	クロスボウ、弓	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	骨髄	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	弾道学	ballistics	grupo	alternativoj	prononco
level	orgio	乱陰乱舞、ナイトライフ、放湯、主演	an orgy	grupo	alternativoj	prononco
level	baziliko	（旧ローマの）公共建物、教会堂	a basilica	grupo	alternativoj	prononco
level	gruzo	砂利	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	フード付きコート（イスラム）	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	サウンドベンド（サウンドチューニングフォーク）	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	ダイナマイト、爆薬	dynamite	grupo	alternativoj	prononco
level	maroko	モロッコイン、モロッコ	Morocco	grupo	alternativoj	prononco
level	ditirambo	情熱的な叙情詩	a dithyramb	grupo	alternativoj	prononco
level	eklogo	電源時、牧歌市	an eclogue	grupo	alternativoj	prononco
level	falango	密集部隊、密集大型（ギリシャ防塵）、指骨	a phalanx	grupo	alternativoj	prononco
level	garnituro	装飾品、装飾、ビーチ商品	a garniture	grupo	alternativoj	prononco
level	geodezio	測地学、陸地測量	geodesy	grupo	alternativoj	prononco
