C.es content.tsv
Level	Esperanto	es	en-us	Grupo	Alternativoj	Pronoco
level	milvo	una cometa (pájaro)	a kite (bird)	grupo	alternativoj	prononco
level	mimozo	una mimosa	a mimosa	grupo	alternativoj	prononco
level	monomanio	monomanía	monomania	grupo	alternativoj	prononco
level	moruo	un bacalao	a cod fish	grupo	alternativoj	prononco
level	nizo	un gavilán	a sparrow hawk	grupo	alternativoj	prononco
level	sarkofago	un sarcófago	a sarcophagus	grupo	alternativoj	prononco
level	onobriko	esparceta, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	una orquídea	an orchid	grupo	alternativoj	prononco
level	ekvacio	una ecuación	an equation	grupo	alternativoj	prononco
level	paleontologio	paleontología	paleontology	grupo	alternativoj	prononco
level	naso	una trampa para anguilas, una trampa para peces	an eel trap, a fish trap	grupo	alternativoj	prononco
level	palinuro	una langosta, un cangrejo de mar	a spiny lobster, sea crayfish	grupo	alternativoj	prononco
level	paviano	un babuino	a baboon	grupo	alternativoj	prononco
level	pistilo	un pistilo, un mortero	a pistil, a pestle	grupo	alternativoj	prononco
level	pleŭronekto	un pez plano, una platija	a flat fish, a flounder	grupo	alternativoj	prononco
level	poreo	un puerro	a leek	grupo	alternativoj	prononco
level	rajo	una raya, una raya, una mantarraya	a ray, a skate, a stingray	grupo	alternativoj	prononco
level	kandelabro	un candelabro, un candelero	a candelabrum, a candlestick	grupo	alternativoj	prononco
level	retino	retina	retina	grupo	alternativoj	prononco
level	reŭmatismo	reumatismo	rheumatism	grupo	alternativoj	prononco
level	sacerdoto	un sacerdote	a priest	grupo	alternativoj	prononco
level	turbo	una peonza	a spinning top	grupo	alternativoj	prononco
level	slipo	un recibo, una tarjeta de presentación	a slip, a filing card	grupo	alternativoj	prononco
level	batisto	una batista, una batista	a batiste, a cambric	grupo	alternativoj	prononco
level	serafo	un serafín	a seraph	grupo	alternativoj	prononco
level	sevrugo	un esturión estrellado, un esturión estrellado	a starry sturgeon, a stellate sturgeon	grupo	alternativoj	prononco
level	sfinktero	un esfínter	a sphincter	grupo	alternativoj	prononco
level	sifiliso	sífilis, viruela	syphilis, pox	grupo	alternativoj	prononco
level	tuberkulo	tubérculo, tuberculosis (=tuberkulozo)	tubercle, tuberculosis (=tuberkulozo)	grupo	alternativoj	prononco
level	sinapo	una semilla de mostaza	a mustard seed	grupo	alternativoj	prononco
level	fanfaro	una fanfarria	a fanfare	grupo	alternativoj	prononco
level	skalpo	un cuero cabelludo	a scalp	grupo	alternativoj	prononco
level	skorzonero	un salsifí negro	a black salsify	grupo	alternativoj	prononco
level	talismano	un talismán, una mascota	a talisman, a mascot	grupo	alternativoj	prononco
level	spermo	esperma, semen	sperm, semen	grupo	alternativoj	prononco
level	tarantulo	una tarántula	a tarantula	grupo	alternativoj	prononco
level	revizoro	un auditor, un inspector	an auditor, an inspector	grupo	alternativoj	prononco
level	tinko	una tenca	a tench	grupo	alternativoj	prononco
level	celerio	un apio	a celery	grupo	alternativoj	prononco
level	cidonio	un membrillo	a quince	grupo	alternativoj	prononco
level	galantino	gelatina	gellatine	grupo	alternativoj	prononco
level	grogo	un ponche, ponche	a grog, toddy	grupo	alternativoj	prononco
level	karamelo	caramelo	caramel	grupo	alternativoj	prononco
level	kirŝo	un kirsh, un brandy de cereza	a kirsh, a cherry brandy	grupo	alternativoj	prononco
level	kompoto	una compota, una fruta guisada	a compote, a stewed fruit	grupo	alternativoj	prononco
level	mespilo	un níspero	a medlar	grupo	alternativoj	prononco
level	mirabelo	una mirabel	a mirabelle	grupo	alternativoj	prononco
level	pesimismo	pesimismo	pessimism	grupo	alternativoj	prononco
level	plebo	plebe, gente común	plebs, common people	grupo	alternativoj	prononco
level	saguo	un sagú	a sago	grupo	alternativoj	prononco
level	vermuto	un vermut (vino)	a vermuth (wine)	grupo	alternativoj	prononco
level	arabesko	arabesco	arabesque	grupo	alternativoj	prononco
level	arbalesto	una ballesta, un fusil	a crossbow, a spear gun	grupo	alternativoj	prononco
level	medolo	médula, médula, médula	medulla, marrow, pith	grupo	alternativoj	prononco
level	balistiko	balística	ballistics	grupo	alternativoj	prononco
level	orgio	una orgía	an orgy	grupo	alternativoj	prononco
level	baziliko	una basílica	a basilica	grupo	alternativoj	prononco
level	gruzo	una grava, un grano	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	un albornoz, un albornoz	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	un diapasón, un diapasón	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	dinamita	dynamite	grupo	alternativoj	prononco
level	maroko	Marruecos	Morocco	grupo	alternativoj	prononco
level	ditirambo	un ditirambo	a dithyramb	grupo	alternativoj	prononco
level	eklogo	una égloga	an eclogue	grupo	alternativoj	prononco
level	falango	una falange	a phalanx	grupo	alternativoj	prononco
level	garnituro	una guarnición	a garniture	grupo	alternativoj	prononco
level	geodezio	geodesia	geodesy	grupo	alternativoj	prononco
level	gladiatoro	un gladiador	a gladiator	grupo	alternativoj	prononco
level	glazuro	un glaseado, glaseado, glaseado, barniz	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	un deletante, un aficionado, un aficionado	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	un caleidoscopio	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	una alabarda	a halberd	grupo	alternativoj	prononco
level	harmoniumo	un armonio	a harmonium	grupo	alternativoj	prononco
level	uzuro	una usura	a usury	grupo	alternativoj	prononco
level	hipodromo	un hipódromo, una pista de carreras de caballos	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	un empresario, un hombre de negocios	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	un descapotable, un descapotable	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	un calibre	a caliber	grupo	alternativoj	prononco
level	kameo	un cameo	a cameo	grupo	alternativoj	prononco
level	kartografio	cartografía	cartography	grupo	alternativoj	prononco
level	aŭtokrato	un autócrata	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	un cartucho	a cartouche	grupo	alternativoj	prononco
level	dekadenco	una decadencia	a decadence	grupo	alternativoj	prononco
level	kazemato	una casamata	a casemate	grupo	alternativoj	prononco
level	kepo	un quepis	a kepi	grupo	alternativoj	prononco
level	monarkio	monarquía (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	un xilófono	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	una cuadrilla	a quadrille	grupo	alternativoj	prononco
level	majoliko	una mayólica	a majolica	grupo	alternativoj	prononco
level	makadamo	un macadán	a macadam	grupo	alternativoj	prononco
level	matadoro	un matador, un torero	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	una manifestación, una manifestación	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	un metrónomo	a metronome	grupo	alternativoj	prononco
level	oktavo	una octava	an octave	grupo	alternativoj	prononco
level	orografio	orografía	orography	grupo	alternativoj	prononco
level	palankeo	un palanquín, una litera (transporte de personas)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	una partitura completa (musical)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	un peristilo	a peristyle	grupo	alternativoj	prononco
level	petardo	un petardo, petardo	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	una pilastra	a pilaster	grupo	alternativoj	prononco
level	pontono	un pontón	a pontoon	grupo	alternativoj	prononco
level	solventa	solvente	solvent	grupo	alternativoj	prononco
level	recitativo	un recitativo	a recitative	grupo	alternativoj	prononco
level	rokoko	rococó	rococo	grupo	alternativoj	prononco
level	rotondo	una rotonda	a rotunda	grupo	alternativoj	prononco
level	ametisto	una amatista	an amethyst	grupo	alternativoj	prononco
level	semaforo	un semáforo, una señal, un semáforo	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	un septeto	a septet	grupo	alternativoj	prononco
level	serajlo	un serrallo	a seraglio	grupo	alternativoj	prononco
level	serenado	una serenata	a serenade	grupo	alternativoj	prononco
level	arkeologo	un arqueólogo (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	sanedrín, sanedrín	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	una base, un pedestal, un pedestal	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	una borla, un pompón, una borla, un fleco	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	una pandereta	a tambourine	grupo	alternativoj	prononco
level	tamtamo	un tamtam, un tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	un tándem, una bicicleta tándem	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	una tarantela	a tarantella	grupo	alternativoj	prononco
level	tiaro	una tiara, una corona papal	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	una yesca, una madera de toque	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	una toga	a toga	grupo	alternativoj	prononco
level	topografio	topografía	topography	grupo	alternativoj	prononco
level	toreadoro	un torero, un torero	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	un satén, un satén	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	un crucero, un crucero	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	un trombón	a trombone	grupo	alternativoj	prononco
level	turbino	una turbina	a turbine	grupo	alternativoj	prononco
level	ulano	un ulan, un uhlan	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	especular (negocios), apostar	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	un balandro, un barco shaloop, un gran barco utilitario	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	una metralla	a shrapnel	grupo	alternativoj	prononco
level	okulta	oculto	occult	grupo	alternativoj	prononco
level	baleto	un ballet	a ballet	grupo	alternativoj	prononco
level	anomalio	una anomalía	an anomaly	grupo	alternativoj	prononco
level	puritano	un puritano	a puritan	grupo	alternativoj	prononco
level	bazalto	un basalto	a basalt	grupo	alternativoj	prononco
level	berilo	un berilo, un jaspe	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	un dinamómetro	a dynamometer	grupo	alternativoj	prononco
level	grafito	un grafito	a graphite	grupo	alternativoj	prononco
level	gutaperko	una gutapercha	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apotrosizar, deificar	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hidrostática	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	un calomelano	a calomel	grupo	alternativoj	prononco
level	kolodio	un colodión	a collodion	grupo	alternativoj	prononco
level	konglomerato	un conglomerado	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	una eucaristía, un sacramento	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	cosmogonía	cosmogony	grupo	alternativoj	prononco
level	kosmografio	cosmografía	cosmography	grupo	alternativoj	prononco
level	kreozoto	creosota	creosote	grupo	alternativoj	prononco
level	kronometro	un cronómetro	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	cuadratura	quadrature	grupo	alternativoj	prononco
level	horoskopo	un horóscopo	a horoscope	grupo	alternativoj	prononco
level	kvociento	un cociente	a quotient	grupo	alternativoj	prononco
level	lapiso	luna cáustica	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logaritmo	logarithm	grupo	alternativoj	prononco
level	lozanĝo	una pastilla, un diamante	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	una malaquita	a malachite	grupo	alternativoj	prononco
level	manometro	un manómetro, un manómetro	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	meridiano (línea)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteorito, una estrella fugaz	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	meteorología	meteorology	grupo	alternativoj	prononco
level	mikrometro	un micrómetro	a micrometer	grupo	alternativoj	prononco
level	purgatorio	purgatorio	purgatory	grupo	alternativoj	prononco
level	mineralogio	mineralogía	mineralogy	grupo	alternativoj	prononco
level	plagiato	plagio	plagiarism	grupo	alternativoj	prononco
level	naftalino	naftalina	naphthalene	grupo	alternativoj	prononco
level	nikotino	nicotina	nicotine	grupo	alternativoj	prononco
level	onikso	ónix	onyx	grupo	alternativoj	prononco
level	ozono	ozono	ozone	grupo	alternativoj	prononco
level	estono	un estonio	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	un paralelogramo	a parallelogram	grupo	alternativoj	prononco
level	perimetro	un perímetro	a perimeter	grupo	alternativoj	prononco
level	segmento	un segmento	a segment	grupo	alternativoj	prononco
level	sifono	un sifón	a siphon	grupo	alternativoj	prononco
level	stalagmito	una estalagmita	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	una estalactita	a stalactite	grupo	alternativoj	prononco
level	striknino	estricnina	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	excomulgar	to excommunicate	grupo	alternativoj	prononco
level	talko	talco, tiza francesa	talc, french chalk	grupo	alternativoj	prononco
level	tangento	tangente	tangent	grupo	alternativoj	prononco
level	trapezo	un trapecio, un trapezoide	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometría	trigonometry	grupo	alternativoj	prononco
level	vazelino	vaselina, vaselina	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmud	Talmud	grupo	alternativoj	prononco
level	abnegacio	abnegación, abnegación	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	una coartada	an alibi	grupo	alternativoj	prononco
level	koncesii	conceder, licenciar, franquiciar	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	un graduado de secundaria, un soltero	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	brahmán, brahmán	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	un demagogo	a demagogue	grupo	alternativoj	prononco
level	etnografio	etnografía	ethnography	grupo	alternativoj	prononco
level	fakiro	un faquir, un faquir	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	una aureola, un aura, un halo (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	un mentor	a mentor	grupo	alternativoj	prononco
level	pesimisto	un pesimista	a pessimist	grupo	alternativoj	prononco
level	feministo	una feminista	a feminist	grupo	alternativoj	prononco
level	hetmano	un atamán	a hetman	grupo	alternativoj	prononco
level	binoklo	prismáticos	binoculars	grupo	alternativoj	prononco
level	kalifo	califa	caliph	grupo	alternativoj	prononco
level	diluvo	un diluvio, una inundación	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	una fianza, un reconocimiento	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	un codicilo	a codicil	grupo	alternativoj	prononco
level	kongregacio	una congregación	a congregation	grupo	alternativoj	prononco
level	konsistorio	un consistorio	a consistory	grupo	alternativoj	prononco
level	kvestoro	un cuestor	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	taquigrafía, taquigrafía	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	un mandarín (oficial)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	un medio de	a medium	grupo	alternativoj	prononco
