C.en-us content.tsv
Level	Esperanto	en-us	fr	Grupo	Alternativoj	Pronoco
level	glicerino	a glicerino	un glicérino	grupo	alternativoj	prononco
level	patologio	pathology	pathologie	grupo	alternativoj	prononco
level	koeficiento	a coefficient	un coefficient	grupo	alternativoj	prononco
level	divizio	a military division	une division militaire	grupo	alternativoj	prononco
level	koncedi	to concede, to admit, to grant	concéder, admettre, accorder	grupo	alternativoj	prononco
level	reformacio	a reformation, Reformation	une réforme, Réforme	grupo	alternativoj	prononco
level	magnetismo	magnetism	magnétisme	grupo	alternativoj	prononco
level	pedagogo	a pedagogue, an educator	un pédagogue, un éducateur	grupo	alternativoj	prononco
level	parafino	paraffin, paraffin wax	paraffine, cire de paraffine	grupo	alternativoj	prononco
level	pneŭmatiko	pneumatics	pneumatique	grupo	alternativoj	prononco
level	retorto	a retort (glass vessel)	une cornue (récipient en verre)	grupo	alternativoj	prononco
level	diademo	a diadem, a coronet	un diadème, une couronne	grupo	alternativoj	prononco
level	rombo	a rhombus, a turbot	un losange, un turbot	grupo	alternativoj	prononco
level	stearino	a stearine	une stéarine	grupo	alternativoj	prononco
level	kontrabando	a contraband, a smuggling	une contrebande, une contrebande	grupo	alternativoj	prononco
level	zodiako	a zodiac, Zodiac	un zodiaque, Zodiaque	grupo	alternativoj	prononco
level	gotika	gothic	gothique	grupo	alternativoj	prononco
level	advento	Advent	Avènement	grupo	alternativoj	prononco
level	akcizo	excise tax	taxe d'accise	grupo	alternativoj	prononco
level	samovaro	a samovar (metal container to heat tea)	un samovar (récipient métallique pour chauffer le thé)	grupo	alternativoj	prononco
level	fetiĉo	a fetish (sexual attraction to objects)	un fétiche (attirance sexuelle pour les objets)	grupo	alternativoj	prononco
level	apologo	apologue (=fablo)	apologue (=fablo)	grupo	alternativoj	prononco
level	asesoro	an assessor, an advisory	un évaluateur, un conseiller	grupo	alternativoj	prononco
level	oksido	an oxide	un oxyde	grupo	alternativoj	prononco
level	apokrifa	apocryphal, spurious	apocryphe, faux	grupo	alternativoj	prononco
level	efemera	ephemeral, short-lived, transient	éphémère, de courte durée, transitoire	grupo	alternativoj	prononco
level	arbitracio	arbitration	arbitrage	grupo	alternativoj	prononco
level	bariero	a barrier, a barricade	une barrière, une barricade	grupo	alternativoj	prononco
level	renesanco	Renaissance	Renaissance	grupo	alternativoj	prononco
level	imperativo	imperative	impératif	grupo	alternativoj	prononco
level	monarko	a monarch	un monarque	grupo	alternativoj	prononco
level	indigo	indigo blue	Bleu indigo	grupo	alternativoj	prononco
level	diakono	a deacon	un diacre	grupo	alternativoj	prononco
level	erudicio	erudition, scholarship	érudition, bourse	grupo	alternativoj	prononco
level	inflamo	inflammation	inflammation	grupo	alternativoj	prononco
level	maŭzoleo	mausoleum	mausolée	grupo	alternativoj	prononco
level	hekatombo	hecatomb	hécatombe	grupo	alternativoj	prononco
level	anemono	anemone	anémone	grupo	alternativoj	prononco
level	teoremo	a theorem	un théorème	grupo	alternativoj	prononco
level	didaktiko	didactics, pedagogy	didactique, pédagogie	grupo	alternativoj	prononco
level	inkvizitoro	an inquisitor	un inquisiteur	grupo	alternativoj	prononco
level	konsekri	to consecrate, to coronate, to ordain	consacrer, couronner, ordonner	grupo	alternativoj	prononco
level	harmoniko	harmonics	harmoniques	grupo	alternativoj	prononco
level	kabalo	Cabbalah (kabbalah)	Cabale (kabbale)	grupo	alternativoj	prononco
level	kadeto	a cadet	un cadet	grupo	alternativoj	prononco
level	kanoniko	a canon	un canon	grupo	alternativoj	prononco
level	panelo	a panel	un panneau	grupo	alternativoj	prononco
level	kaporalo	a corporal	un caporal	grupo	alternativoj	prononco
level	inerta	inert	inerte	grupo	alternativoj	prononco
level	erupcio	eruption	éruption	grupo	alternativoj	prononco
level	obligacio	a bond, a debenture	une obligation, une débenture	grupo	alternativoj	prononco
level	bilardo	billiards	billard	grupo	alternativoj	prononco
level	prelato	a prelate	un prélat	grupo	alternativoj	prononco
level	nuncio	a nuncio (an ecclesiastical diplomat)	un nonce (un diplomate ecclésiastique)	grupo	alternativoj	prononco
level	humo	humus	humus	grupo	alternativoj	prononco
level	rismo	ream (500 sheets of paper)	rame (500 feuilles de papier)	grupo	alternativoj	prononco
level	rojalisto	a royalist	un royaliste	grupo	alternativoj	prononco
level	aplombo	aplomb, self-assurance	aplomb, confiance en soi	grupo	alternativoj	prononco
level	saldo	balance (account)	le solde du compte)	grupo	alternativoj	prononco
level	parabolo	a parabola, a parable	une parabole, une parabole	grupo	alternativoj	prononco
level	satrapo	a satrap	un satrape	grupo	alternativoj	prononco
level	laguno	a lagoon	un lagon	grupo	alternativoj	prononco
level	sinodo	a synod, a convocation	un synode, une convocation	grupo	alternativoj	prononco
level	kardinalo	a cardinal	un cardinal	grupo	alternativoj	prononco
level	sociologio	sociology	sociologie	grupo	alternativoj	prononco
level	sofisto	a sophist	un sophiste	grupo	alternativoj	prononco
level	spiritisto	a shaman, a spiritualist	un chaman, un spiritualiste	grupo	alternativoj	prononco
level	laiko	a layman, a non-professional	un profane, un non professionnel	grupo	alternativoj	prononco
level	sutano	a soutane, a cassock	une soutane, une soutane	grupo	alternativoj	prononco
level	anakronismo	anachronism	anachronisme	grupo	alternativoj	prononco
level	tonsuro	tonsure	tonsure	grupo	alternativoj	prononco
level	transito	a transit	un transit	grupo	alternativoj	prononco
level	ovacio	an ovation	une ovation	grupo	alternativoj	prononco
level	romanco	a romance (song), a romantic song	une romance (chanson), une chanson romantique	grupo	alternativoj	prononco
level	prioro	a prior (ecclesiastical title)	un prieur (titre ecclésiastique)	grupo	alternativoj	prononco
level	prototipo	a prototype	un prototype	grupo	alternativoj	prononco
level	dalio	a dahlia	un dahlia	grupo	alternativoj	prononco
level	anagramo	an anagram	une anagramme	grupo	alternativoj	prononco
level	anapesto	anapest, anaepest	anapeste, anépeste	grupo	alternativoj	prononco
level	antitezo	an antithesis	une antithèse	grupo	alternativoj	prononco
level	friso	a frieze	une frise	grupo	alternativoj	prononco
level	apozicio	an apposition	une candidature	grupo	alternativoj	prononco
level	asonanco	an assonance	une assonance	grupo	alternativoj	prononco
level	aŭtografo	an autograph	un autographe	grupo	alternativoj	prononco
level	akcesora	accessory, collateral, secondary	accessoire, collatéral, secondaire	grupo	alternativoj	prononco
level	centigramo	a centigram	un centigramme	grupo	alternativoj	prononco
level	centilitro	a centilitre	un centilitre	grupo	alternativoj	prononco
level	cirkumflekso	a circumflex (accent)	un circonflexe (accent)	grupo	alternativoj	prononco
level	decigramo	a decigram	un décigramme	grupo	alternativoj	prononco
level	lucerno	a hanging lamp in a church	une lampe suspendue dans une église	grupo	alternativoj	prononco
level	decilitro	a deciliter	un décilitre	grupo	alternativoj	prononco
level	decimala	decimal	décimal	grupo	alternativoj	prononco
level	decimetro	a decimeter	un décimètre	grupo	alternativoj	prononco
level	dekagramo	a decagram	un décagramme	grupo	alternativoj	prononco
level	fenikso	a phoenix	un phénix	grupo	alternativoj	prononco
level	dekalitro	a decalitre	un décalitre	grupo	alternativoj	prononco
level	dekametro	a decametre	un décamètre	grupo	alternativoj	prononco
level	demonstrativo	demonstrative	démonstratif	grupo	alternativoj	prononco
level	bronko	a bronchial tube	une bronche	grupo	alternativoj	prononco
level	drakmo	a drachma	une drachme	grupo	alternativoj	prononco
level	patricio	a patrician	un patricien	grupo	alternativoj	prononco
level	dualismo	a dualism	un dualisme	grupo	alternativoj	prononco
level	lato	a lath	une latte	grupo	alternativoj	prononco
level	prostitui	to prostitute	se prostituer	grupo	alternativoj	prononco
level	etimologio	etymology	étymologie	grupo	alternativoj	prononco
level	floreno	florin, floren	florin, floren	grupo	alternativoj	prononco
level	spondeo	spondee	spondée	grupo	alternativoj	prononco
level	heksametro	a hexameter	un hexamètre	grupo	alternativoj	prononco
level	hektogramo	a hectogram	un hectogramme	grupo	alternativoj	prononco
level	hektolitro	a hectolitre	un hectolitre	grupo	alternativoj	prononco
level	hektometro	a hectometre	un hectomètre	grupo	alternativoj	prononco
level	imperfekto	imperfect	imparfait	grupo	alternativoj	prononco
level	indikativo	indicative	indicatif	grupo	alternativoj	prononco
level	arkeologio	archeology (=arĥeologio)	archéologie (=arĥeologio)	grupo	alternativoj	prononco
level	korelativa	a correlative	un corrélatif	grupo	alternativoj	prononco
level	logogrifo	a logogriph, a puzzle	un logotype, un puzzle	grupo	alternativoj	prononco
level	metriko	metrics	métrique	grupo	alternativoj	prononco
level	trofeo	a trophy	un trophée	grupo	alternativoj	prononco
level	miriametro	a miriameter	un miriamètre	grupo	alternativoj	prononco
level	monogramo	a monogram	un monogramme	grupo	alternativoj	prononco
level	salvo	a salvo, a burst, a fusillade	une salve, une rafale, une fusillade	grupo	alternativoj	prononco
level	obolo	an obolus, an obol	une obole, une obole	grupo	alternativoj	prononco
level	optativo	optative	optatif	grupo	alternativoj	prononco
level	paleografio	paleography	paléographie	grupo	alternativoj	prononco
level	parafrazo	a paraphrase	une paraphrase	grupo	alternativoj	prononco
level	paradigmo	a paradigm	un paradigme	grupo	alternativoj	prononco
level	pentametro	a pentameter	un pentamètre	grupo	alternativoj	prononco
level	piastro	a piastre	une piastre	grupo	alternativoj	prononco
level	pleonasmo	a pleonasm, a redundancy	un pléonasme, une redondance	grupo	alternativoj	prononco
level	preterito	a pretrite, a past tense	un préban, un passé	grupo	alternativoj	prononco
level	silogismo	a syllogism	un syllogisme	grupo	alternativoj	prononco
level	spektro	a spectrum	un spectre	grupo	alternativoj	prononco
level	solecismo	a solecism	un solécisme	grupo	alternativoj	prononco
level	hierarkio	hierarchy (=hierarĥio)	hiérarchie (=hierarĥio)	grupo	alternativoj	prononco
level	subjunktivo	subjunctive	subjonctif	grupo	alternativoj	prononco
level	spontanea	spontaneous	spontané	grupo	alternativoj	prononco
level	amuleto	an amulet	une amulette	grupo	alternativoj	prononco
level	tropo	a trope	un trope	grupo	alternativoj	prononco
level	atributo	an attribute	un attribut	grupo	alternativoj	prononco
level	kluki	to cluck	rire	grupo	alternativoj	prononco
level	akvilegio	a columbine, an aquilegia	une colombine, une aquilegia	grupo	alternativoj	prononco
level	anagalo	a scarlet pimpernel (Anagallis)	un mouron écarlate (Anagallis)	grupo	alternativoj	prononco
level	angeliko	an angelica	une angélique	grupo	alternativoj	prononco
level	aorto	an aorta	une aorte	grupo	alternativoj	prononco
level	apio	Apia, a wild celery, Apium	Apia, un céleri sauvage, Apium	grupo	alternativoj	prononco
level	arniko	arnica, leopard's bane, Arnica montana	arnica, fléau du léopard, Arnica montana	grupo	alternativoj	prononco
level	fjordo	fjord, firth	fjord, estuaire	grupo	alternativoj	prononco
level	atavismo	atavism	atavisme	grupo	alternativoj	prononco
level	balzamino	a balsam, impatiens (Balsamina)	un baume, impatiens (Balsamina)	grupo	alternativoj	prononco
level	bisturio	a bistoury	un bistouri	grupo	alternativoj	prononco
level	bronkito	bronchitis	bronchite	grupo	alternativoj	prononco
level	celulozo	cellulose	cellulose	grupo	alternativoj	prononco
level	ciklopo	Cyclops	cyclope	grupo	alternativoj	prononco
level	endivio	an endive, a chicory (Cichorium endivia)	une endive, une chicorée (Cichorium endivia)	grupo	alternativoj	prononco
level	balado	a ballade	une ballade	grupo	alternativoj	prononco
level	entomologio	entomology	entomologie	grupo	alternativoj	prononco
level	erizipelo	erysipelas	érésipèle	grupo	alternativoj	prononco
level	haremo	a harem (muslim women's room)	un harem (salle des femmes musulmanes)	grupo	alternativoj	prononco
level	dedukti	to deduce	déduire	grupo	alternativoj	prononco
level	eŭnuko	an eunuch	un eunuque	grupo	alternativoj	prononco
level	korsaĵo	a corsage, a bodice	un corsage, un corsage	grupo	alternativoj	prononco
level	garolo	a jay (Garrulus)	un geai (Garrulus)	grupo	alternativoj	prononco
level	ĉifro	a cipher, a code, a combination	un chiffre, un code, une combinaison	grupo	alternativoj	prononco
level	orbito	an orbit	une orbite	grupo	alternativoj	prononco
level	harpio	harpy, a harpy eagle	harpie, un aigle harpie	grupo	alternativoj	prononco
level	heliotropo	heliotrope, Heliotropium	héliotrope, Héliotropium	grupo	alternativoj	prononco
level	hermafrodita	hermaphrodite	hermaphrodite	grupo	alternativoj	prononco
level	polipo	a polyp	un polype	grupo	alternativoj	prononco
level	hidroterapio	hydrotherapy	hydrothérapie	grupo	alternativoj	prononco
level	hipertrofio	hypertrophy	hypertrophie	grupo	alternativoj	prononco
level	hisopo	hyssop (Hyssopus)	hysope (Hyssopus)	grupo	alternativoj	prononco
level	fresko	fresco	fresque	grupo	alternativoj	prononco
level	humero	humerus	humérus	grupo	alternativoj	prononco
level	hegemonio	hegemony, dominance	hégémonie, domination	grupo	alternativoj	prononco
level	ilekso	an ilex, a holly	un ilex, un houx	grupo	alternativoj	prononco
level	irido	an iris (flower)	un iris (fleur)	grupo	alternativoj	prononco
level	kalendulo	calendula, a marigold	calendula, un souci	grupo	alternativoj	prononco
level	kanabeno	a linnet	une linotte	grupo	alternativoj	prononco
level	blokado	blockade	blocus	grupo	alternativoj	prononco
level	kokono	a cocoon	un cocon	grupo	alternativoj	prononco
level	kondoro	a condor	un condor	grupo	alternativoj	prononco
level	bojkoti	to boycott	boycotter	grupo	alternativoj	prononco
level	konvolvulo	a convolvulus, a morning glory, a bindweed	un convolvulus, une gloire du matin, un liseron	grupo	alternativoj	prononco
level	krabro	a hornet	un frelon	grupo	alternativoj	prononco
level	kreso	a cress	un cresson	grupo	alternativoj	prononco
level	kumino	a cumin	un cumin	grupo	alternativoj	prononco
level	malario	malaria	paludisme	grupo	alternativoj	prononco
level	marasmo	marasmus, emaciation	marasme, émaciation	grupo	alternativoj	prononco
level	obelisko	an obelisk	un obélisque	grupo	alternativoj	prononco
level	meliso	a melissa	une Mélissa	grupo	alternativoj	prononco
level	merlango	a whiting	un merlan	grupo	alternativoj	prononco
level	divano	a divan, an oriental council, ottoman	un divan, un conseil oriental, un pouf	grupo	alternativoj	prononco
level	mikrobo	a microbe	un microbe	grupo	alternativoj	prononco
level	milvo	a kite (bird)	un cerf-volant (oiseau)	grupo	alternativoj	prononco
level	mimozo	a mimosa	un mimosa	grupo	alternativoj	prononco
level	monomanio	monomania	monomanie	grupo	alternativoj	prononco
level	moruo	a cod fish	une morue	grupo	alternativoj	prononco
level	nizo	a sparrow hawk	un épervier	grupo	alternativoj	prononco
level	sarkofago	a sarcophagus	un sarcophage	grupo	alternativoj	prononco
level	onobriko	sainfoin, onobrychis	sainfoin, onobrychis	grupo	alternativoj	prononco
level	orkideo	an orchid	une orchidée	grupo	alternativoj	prononco
level	ekvacio	an equation	une équation	grupo	alternativoj	prononco
level	paleontologio	paleontology	paléontologie	grupo	alternativoj	prononco
level	naso	an eel trap, a fish trap	un piège à anguilles, un piège à poissons	grupo	alternativoj	prononco
level	palinuro	a spiny lobster, sea crayfish	une langouste, une écrevisse de mer	grupo	alternativoj	prononco
level	paviano	a baboon	un babouin	grupo	alternativoj	prononco
level	pistilo	a pistil, a pestle	un pistil, un pilon	grupo	alternativoj	prononco
level	pleŭronekto	a flat fish, a flounder	un poisson plat, un flet	grupo	alternativoj	prononco
level	poreo	a leek	un poireau	grupo	alternativoj	prononco
level	rajo	a ray, a skate, a stingray	une raie, une raie, une raie pastenague	grupo	alternativoj	prononco
