C.sw content.tsv
Level	Esperanto	sw	en-us	Grupo	Alternativoj	Pronoco
level	baziliko	basilica	a basilica	grupo	alternativoj	prononco
level	gruzo	changarawe, changarawe	a gravel, a grit	grupo	alternativoj	prononco
level	burnuso	kiungulia, kiungulia	a burnous, a burnoose	grupo	alternativoj	prononco
level	diapazono	diapason, uma ya kurekebisha	a diapason, a tuning fork	grupo	alternativoj	prononco
level	dinamito	baruti	dynamite	grupo	alternativoj	prononco
level	maroko	Moroko	Morocco	grupo	alternativoj	prononco
level	ditirambo	dithyramb	a dithyramb	grupo	alternativoj	prononco
level	eklogo	eklogue	an eclogue	grupo	alternativoj	prononco
level	falango	phalanx	a phalanx	grupo	alternativoj	prononco
level	garnituro	garniture	a garniture	grupo	alternativoj	prononco
level	geodezio	geodesy	geodesy	grupo	alternativoj	prononco
level	gladiatoro	gladiator	a gladiator	grupo	alternativoj	prononco
level	glazuro	glaze, icing, frosting, varnish	a glaze, icing, frosting, varnish	grupo	alternativoj	prononco
level	diletanto	delettante, amateur, dabbler	a delettante, an amateur, a dabbler	grupo	alternativoj	prononco
level	kalejdoskopo	kaleidoscope	a kaleidoscope	grupo	alternativoj	prononco
level	halebardo	halberd	a halberd	grupo	alternativoj	prononco
level	harmoniumo	harmonium	a harmonium	grupo	alternativoj	prononco
level	uzuro	riba	a usury	grupo	alternativoj	prononco
level	hipodromo	uwanja wa michezo wa hippodrome, wimbo wa mbio za farasi	a hippodrome, a horse racing track	grupo	alternativoj	prononco
level	impresario	impresario, mfanyabiashara	an impresario, a businessman	grupo	alternativoj	prononco
level	kabrioleto	cabriolet, kibadilishaji	a cabriolet, a convertible	grupo	alternativoj	prononco
level	kalibro	kiwango	a caliber	grupo	alternativoj	prononco
level	kameo	a cameo	a cameo	grupo	alternativoj	prononco
level	kartografio	upigaji ramani	cartography	grupo	alternativoj	prononco
level	aŭtokrato	mbabe	an autocrat	grupo	alternativoj	prononco
level	kartuŝo	katuni	a cartouche	grupo	alternativoj	prononco
level	dekadenco	unyogovu	a decadence	grupo	alternativoj	prononco
level	kazemato	kesi	a casemate	grupo	alternativoj	prononco
level	kepo	kepi	a kepi	grupo	alternativoj	prononco
level	monarkio	ufalme (=monarĥio)	monarchy (=monarĥio)	grupo	alternativoj	prononco
level	ksilofono	marimba	a xylophone	grupo	alternativoj	prononco
level	kvadrilo	quadrille	a quadrille	grupo	alternativoj	prononco
level	majoliko	ugonjwa wa majolica	a majolica	grupo	alternativoj	prononco
level	makadamo	makadam	a macadam	grupo	alternativoj	prononco
level	matadoro	matador, mpiga ng'ombe	a matador, a bullfighter	grupo	alternativoj	prononco
level	demonstracio	maandamano, maandamano	a demonstration, a rally	grupo	alternativoj	prononco
level	metronomo	metronome	a metronome	grupo	alternativoj	prononco
level	oktavo	oktava	an octave	grupo	alternativoj	prononco
level	orografio	ografia	orography	grupo	alternativoj	prononco
level	palankeo	palanquin, takataka (usafirishaji wa mtu)	a palanquin, a litter (transport man-porting)	grupo	alternativoj	prononco
level	partituro	alama kamili (ya muziki)	a full score (musical)	grupo	alternativoj	prononco
level	peristilo	peristyle	a peristyle	grupo	alternativoj	prononco
level	petardo	petard, firecracker	a petard, firecracker	grupo	alternativoj	prononco
level	pilastro	nguzo	a pilaster	grupo	alternativoj	prononco
level	pontono	pontoni	a pontoon	grupo	alternativoj	prononco
level	solventa	kutengenezea	solvent	grupo	alternativoj	prononco
level	recitativo	mwenye kukariri	a recitative	grupo	alternativoj	prononco
level	rokoko	rococo	rococo	grupo	alternativoj	prononco
level	rotondo	rotunda	a rotunda	grupo	alternativoj	prononco
level	ametisto	amethisto	an amethyst	grupo	alternativoj	prononco
level	semaforo	semaphore, ishara, taa ya trafiki	a semaphore, a signal, a traffic light	grupo	alternativoj	prononco
level	septeto	Septemba	a septet	grupo	alternativoj	prononco
level	serajlo	seraglio	a seraglio	grupo	alternativoj	prononco
level	serenado	serenade	a serenade	grupo	alternativoj	prononco
level	arkeologo	mwanaakiolojia (=arĥeologo)	an archaeologist (=arĥeologo)	grupo	alternativoj	prononco
level	sinedrio	Sanhedrin, Sanhedrim	sanhedrin, sanhedrim	grupo	alternativoj	prononco
level	soklo	msingi, pedestal, plinth	a base, a pedestal, a plinth	grupo	alternativoj	prononco
level	kvasto	tassel, pomoni, tassel, pindo	a tassel, a pompom, a tassel, a fringe	grupo	alternativoj	prononco
level	tamburino	tari	a tambourine	grupo	alternativoj	prononco
level	tamtamo	a tamtam, a tomtom	a tamtam, a tomtom	grupo	alternativoj	prononco
level	tandemo	tandem, baiskeli sanjari	a tandem, a tandem bicycle	grupo	alternativoj	prononco
level	tarantelo	tarantella	a tarantella	grupo	alternativoj	prononco
level	tiaro	tiara, taji ya upapa	a tiara, a papal crown	grupo	alternativoj	prononco
level	tindro	tinder, mti wa kugusa	a tinder, a touchwood	grupo	alternativoj	prononco
level	togo	toga	a toga	grupo	alternativoj	prononco
level	topografio	topografia	topography	grupo	alternativoj	prononco
level	toreadoro	msomaji, mpiga ng'ombe	a toreador, a bullfighter	grupo	alternativoj	prononco
level	sateno	satin, sateen	a satin, a sateen	grupo	alternativoj	prononco
level	transepto	transept, cruise	a transept, a cruise	grupo	alternativoj	prononco
level	trombono	trombone	a trombone	grupo	alternativoj	prononco
level	turbino	turbine	a turbine	grupo	alternativoj	prononco
level	ulano	ulan, uhlan	an ulan, an uhlan	grupo	alternativoj	prononco
level	spekulacii	kubahatisha (biashara), kucheza kamari	to speculate (business), to gamble	grupo	alternativoj	prononco
level	ŝalupo	mteremko, mashua ya shaloop, mashua kubwa ya matumizi	a sloop, a shaloop boat, a large utility boat	grupo	alternativoj	prononco
level	ŝrapnelo	shrapnel	a shrapnel	grupo	alternativoj	prononco
level	okulta	uchawi	occult	grupo	alternativoj	prononco
level	baleto	ballet	a ballet	grupo	alternativoj	prononco
level	anomalio	hali isiyo ya kawaida	an anomaly	grupo	alternativoj	prononco
level	puritano	puritan	a puritan	grupo	alternativoj	prononco
level	bazalto	basalt	a basalt	grupo	alternativoj	prononco
level	berilo	zabarajadi, yaspi	a beryl, a jasper	grupo	alternativoj	prononco
level	dinamometro	dynamometer	a dynamometer	grupo	alternativoj	prononco
level	grafito	grafiti	a graphite	grupo	alternativoj	prononco
level	gutaperko	gutta-percha	a gutta-percha	grupo	alternativoj	prononco
level	apoteozi	apothrosize, kufanya uungu	to apothrosize, to deify	grupo	alternativoj	prononco
level	hidrostatiko	hydrostatics	hydrostatics	grupo	alternativoj	prononco
level	kalomelo	kalori	a calomel	grupo	alternativoj	prononco
level	kolodio	collodion	a collodion	grupo	alternativoj	prononco
level	konglomerato	muungano	a conglomerate	grupo	alternativoj	prononco
level	eŭkaristio	ekaristi, sakramenti	a eucharist, a sacrament	grupo	alternativoj	prononco
level	kosmogonio	kosmogoni	cosmogony	grupo	alternativoj	prononco
level	kosmografio	kosmografia	cosmography	grupo	alternativoj	prononco
level	kreozoto	kreosoti	creosote	grupo	alternativoj	prononco
level	kronometro	chronometer	a chronometer	grupo	alternativoj	prononco
level	kvadraturo	quadrature	quadrature	grupo	alternativoj	prononco
level	horoskopo	horoscope	a horoscope	grupo	alternativoj	prononco
level	kvociento	mgawo	a quotient	grupo	alternativoj	prononco
level	lapiso	luna caustic	luna caustic	grupo	alternativoj	prononco
level	logaritmo	logarithm	logarithm	grupo	alternativoj	prononco
level	lozanĝo	lozenge, almasi	a lozenge, a diamond	grupo	alternativoj	prononco
level	malakito	malachite	a malachite	grupo	alternativoj	prononco
level	manometro	manometer, kupima shinikizo	a manometer, a pressure gauge	grupo	alternativoj	prononco
level	meridiano	Meridian (mstari)	meridian (line)	grupo	alternativoj	prononco
level	meteoro	meteor, nyota ya risasi	meteor, a shooting star	grupo	alternativoj	prononco
level	meteorologio	hali ya hewa	meteorology	grupo	alternativoj	prononco
level	mikrometro	micrometer	a micrometer	grupo	alternativoj	prononco
level	purgatorio	toharani	purgatory	grupo	alternativoj	prononco
level	mineralogio	madini	mineralogy	grupo	alternativoj	prononco
level	plagiato	wizi	plagiarism	grupo	alternativoj	prononco
level	naftalino	naphthalene	naphthalene	grupo	alternativoj	prononco
level	nikotino	nikotini	nicotine	grupo	alternativoj	prononco
level	onikso	onyx	onyx	grupo	alternativoj	prononco
level	ozono	ozoni	ozone	grupo	alternativoj	prononco
level	estono	mtu wa Kiestonia	an Estonian	grupo	alternativoj	prononco
level	paralelogramo	parallelogram	a parallelogram	grupo	alternativoj	prononco
level	perimetro	mzunguko	a perimeter	grupo	alternativoj	prononco
level	segmento	sehemu	a segment	grupo	alternativoj	prononco
level	sifono	siphoni	a siphon	grupo	alternativoj	prononco
level	stalagmito	stalagmite	a stalagmite	grupo	alternativoj	prononco
level	stalaktito	stalactiti	a stalactite	grupo	alternativoj	prononco
level	striknino	strychnine	strychnine	grupo	alternativoj	prononco
level	ekskomuniki	kuwatenga	to excommunicate	grupo	alternativoj	prononco
level	talko	talc, chaki ya kifaransa	talc, french chalk	grupo	alternativoj	prononco
level	tangento	tangent	tangent	grupo	alternativoj	prononco
level	trapezo	trapezoid, trapezoid	a trapeze, a trapezoid	grupo	alternativoj	prononco
level	trigonometrio	trigonometry	trigonometry	grupo	alternativoj	prononco
level	vazelino	vaseline, mafuta ya petroli jello	vaseline, petroleum jello	grupo	alternativoj	prononco
level	talmudo	Talmud	Talmud	grupo	alternativoj	prononco
level	abnegacio	kujinyima, kujinyima	abnegation, self-denial	grupo	alternativoj	prononco
level	alibio	alibi	an alibi	grupo	alternativoj	prononco
level	koncesii	kukubali, kutoa leseni, kwa franchise	to concede, to license, to franchise	grupo	alternativoj	prononco
level	abituriento	mhitimu wa shule ya upili, bachelor	a high-school graduate, a bachelor	grupo	alternativoj	prononco
level	bramano	Brahman, brahmin	Brahman, brahmin	grupo	alternativoj	prononco
level	demagogo	demagogue	a demagogue	grupo	alternativoj	prononco
level	etnografio	ethnografia	ethnography	grupo	alternativoj	prononco
level	fakiro	fakir, faquir	a fakir, a faquir	grupo	alternativoj	prononco
level	aŭreolo	aureole, aura, halo (=nimbo)	an aureole, a aura, a halo (=nimbo)	grupo	alternativoj	prononco
level	mentoro	mshauri	a mentor	grupo	alternativoj	prononco
level	pesimisto	mtu asiye na matumaini	a pessimist	grupo	alternativoj	prononco
level	feministo	mpenda wanawake	a feminist	grupo	alternativoj	prononco
level	hetmano	mtu wa hetman	a hetman	grupo	alternativoj	prononco
level	binoklo	darubini	binoculars	grupo	alternativoj	prononco
level	kalifo	khalifa	caliph	grupo	alternativoj	prononco
level	diluvo	gharika, mafuriko	a deluge, a flood	grupo	alternativoj	prononco
level	kaŭcio	dhamana, utambuzi	a bail, a recognizance	grupo	alternativoj	prononco
level	kodicilo	codicil	a codicil	grupo	alternativoj	prononco
level	kongregacio	kusanyiko	a congregation	grupo	alternativoj	prononco
level	konsistorio	thabiti	a consistory	grupo	alternativoj	prononco
level	kvestoro	mtu wa ajabu	a quaestor	grupo	alternativoj	prononco
level	lamao	Lama	Lama	grupo	alternativoj	prononco
level	stenografi	kwa stenography, kuandika shorthand	to stenography, to write shorthand	grupo	alternativoj	prononco
level	mandareno	mandarin (afisa)	a mandarin (officer)	grupo	alternativoj	prononco
level	mediumo	wa kati	a medium	grupo	alternativoj	prononco
level	metempsikozo	metempsychosis, kuzaliwa upya	metempsychosis, reincarnation	grupo	alternativoj	prononco
level	monoteismo	imani ya Mungu mmoja	monotheism	grupo	alternativoj	prononco
level	pivoto	egemeo	a pivot	grupo	alternativoj	prononco
level	nepotismo	upendeleo	nepotism	grupo	alternativoj	prononco
level	sortimento	urval, uteuzi wa anuwai	assortment, a selection of variety	grupo	alternativoj	prononco
level	nihilismo	nihilism	nihilism	grupo	alternativoj	prononco
level	nihilisto	mtu asiye na dini	a nihilist	grupo	alternativoj	prononco
level	nimbo	nimbus, halo	a nimbus, a halo	grupo	alternativoj	prononco
level	numismatiko	numismatics	numismatics	grupo	alternativoj	prononco
level	cisterno	birika, bwawa, meli ya mafuta	a cistern, a reservoir, a tanker	grupo	alternativoj	prononco
level	ostracismo	kutengwa	ostracism	grupo	alternativoj	prononco
level	panteismo	upantheism	pantheism	grupo	alternativoj	prononco
level	panteisto	pantheist	a pantheist	grupo	alternativoj	prononco
level	spekulativa	kubahatisha	speculative	grupo	alternativoj	prononco
level	parafo	aya, herufi za mwanzo	a paraph, an initials	grupo	alternativoj	prononco
level	poliso	sera ya bima	an insurance policy	grupo	alternativoj	prononco
level	politeismo	ushirikina	polytheism	grupo	alternativoj	prononco
level	prerogativo	haki	a prerogative	grupo	alternativoj	prononco
level	protektorato	kinga	a protectorate	grupo	alternativoj	prononco
level	prozelito	mgeuzwa-imani, mwongofu	a proselyte, a convert	grupo	alternativoj	prononco
level	racionalismo	busara	rationalism	grupo	alternativoj	prononco
level	racionalisto	mwenye mantiki	a rationalist	grupo	alternativoj	prononco
level	sinoptika	synoptic	synoptic	grupo	alternativoj	prononco
level	skolastiko	usomi	scholasticism	grupo	alternativoj	prononco
level	spiritualismo	kiroho, kiroho	spiritualism, spirituality	grupo	alternativoj	prononco
level	spiritualisto	mtu wa kiroho	a spiritualist	grupo	alternativoj	prononco
level	pamfleto	kijitabu	a pamphlet	grupo	alternativoj	prononco
level	taroko	tarot, taroki	tarot, taroc	grupo	alternativoj	prononco
level	teismo	theism	theism	grupo	alternativoj	prononco
level	teisto	Theist	a theist	grupo	alternativoj	prononco
level	teokratio	theokrasi	a theocracy	grupo	alternativoj	prononco
level	trusto	uaminifu wa biashara	a business trust	grupo	alternativoj	prononco
level	ukazo	a ukase	a ukase	grupo	alternativoj	prononco
level	ultimato	kauli ya mwisho	an ultimatum	grupo	alternativoj	prononco
level	ŝaho	Shah	Shah	grupo	alternativoj	prononco
level	gramofono	gramafoni	a gramophone	grupo	alternativoj	prononco
level	kreditoro	mkopeshaji	a creditor	grupo	alternativoj	prononco
level	ideografio	itikadi, uandishi wa picha	an ideography, a picture writing	grupo	alternativoj	prononco
level	idiotismo	usemi wa nahau	an idiomatic expression	grupo	alternativoj	prononco
level	indukti	kushawishi, kukisia, kujumlisha	to induce, to infer, to generalize	grupo	alternativoj	prononco
level	nominala	jina	nominal	grupo	alternativoj	prononco
level	arkipelago	visiwa (=visiwani)	archipelago (=arĥipelago)	grupo	alternativoj	prononco
level	stenografio	stenography, shorthand	stenography, shorthand	grupo	alternativoj	prononco
level	ornitologio	ornitholojia	ornithology	grupo	alternativoj	prononco
level	rekremento	mabaki, maganda, sira, rafu	residue, husks, dregs, draff	grupo	alternativoj	prononco
level	bombasto	bombast, kusukuma	a bombast, pumping	grupo	alternativoj	prononco
level	geologo	mwanajiolojia	a geologist	grupo	alternativoj	prononco
level	edikto	amri, amri	an edict, a decree	grupo	alternativoj	prononco
level	bareliefo	bas- unafuu	a bas-relief	grupo	alternativoj	prononco
level	kariolo	mtego, gari la mbwa	a trap, a dog cart	grupo	alternativoj	prononco
level	konfekcio	kinyago, suti iliyotengenezwa tayari	a confection, a ready-made suit	grupo	alternativoj	prononco
level	empirio	himaya, empiricism	an empiry, empiricism	grupo	alternativoj	prononco
level	navigacio	urambazaji	navigation	grupo	alternativoj	prononco
level	observatorio	uchunguzi	an observatory	grupo	alternativoj	prononco
level	abdiki	kujiuzulu, kujiuzulu	to abdicate, to resign	grupo	alternativoj	prononco
level	admiralitato	admiralty	admiralty	grupo	alternativoj	prononco
level	anarĥio	machafuko (=anarkio)	anarchy (=anarkio)	grupo	alternativoj	prononco
level	geografo	mwanajiografia	a geographer	grupo	alternativoj	prononco
level	aĝio	agio, malipo	an agio, a premium	grupo	alternativoj	prononco
level	aŭtokratio	uhuru wa kujitawala	autocracy	grupo	alternativoj	prononco
level	demagogio	demagogy, demagoguery	demagogy, demagoguery	grupo	alternativoj	prononco
level	doko	kizimbani, bonde (yacht, mashua, meli)	a dock, a basin (yacht, boat, ship)	grupo	alternativoj	prononco
level	eminenco	Mtukufu	Eminence	grupo	alternativoj	prononco
level	komandito	ushirikiano mdogo	a limited partnership	grupo	alternativoj	prononco
level	inaŭguracio	uzinduzi	an inauguration	grupo	alternativoj	prononco
level	biologo	mwanabiolojia	a biologist	grupo	alternativoj	prononco
level	katekisto	katekista (=kateĥisto)	a catechist (=kateĥisto)	grupo	alternativoj	prononco
level	glukozo	glukosi (=glikozo)	glucose (=glikozo)	grupo	alternativoj	prononco
level	fiziologo	mwanafiziolojia	a physiologist	grupo	alternativoj	prononco
level	katekizi	kukatiza, kuvuka swali (=kateĥizi)	to catechize, to cross question (=kateĥizi)	grupo	alternativoj	prononco
level	pacifisto	mtu wa kutuliza ghasia	a pacifist	grupo	alternativoj	prononco
level	kontribucio	fidia	reparations	grupo	alternativoj	prononco
level	naturalismo	uasilia	naturalism	grupo	alternativoj	prononco
level	oligarkio	oligarchy (=oligarĥio)	oligarchy (=oligarĥio)	grupo	alternativoj	prononco
level	pacifismo	amani	pacifism	grupo	alternativoj	prononco
level	plutokratio	plutocracy	plutocracy	grupo	alternativoj	prononco
level	realismo	uhalisia	realism	grupo	alternativoj	prononco
level	sociologo	mwanasosholojia	a sociologist	grupo	alternativoj	prononco
level	kondicionalo	wakati wa masharti	conditional tense	grupo	alternativoj	prononco
level	albino	albino	an albino	grupo	alternativoj	prononco
