C.bg content.tsv
Level	Esperanto	bg	en-us	Grupo	Alternativoj	Pronoco
level	sinkopo	синкоп	syncope	grupo	alternativoj	prononco
level	skarlatino	скарлатина	a scarlet fever	grupo	alternativoj	prononco
level	soleo	морски език, морски език (риба)	a sole, solea (fish)	grupo	alternativoj	prononco
level	skismo	разкол	schism	grupo	alternativoj	prononco
level	egido	егида, защита	aegis, protection	grupo	alternativoj	prononco
level	strigli	да се разресва, да се подстригва, да се разтрива	to curry-comb, to groom, to rub down	grupo	alternativoj	prononco
level	genealogio	генеалогия	genealogy	grupo	alternativoj	prononco
level	taksuso	тисово дърво	a yew tree	grupo	alternativoj	prononco
level	alabastro	алабастър	an alabaster	grupo	alternativoj	prononco
level	korifeo	корифей, лидер	a coryphaeus, a leader	grupo	alternativoj	prononco
level	narkoti	да се упоява	to narcotize	grupo	alternativoj	prononco
level	tenio	лентов червей	a tape worm	grupo	alternativoj	prononco
level	termito	термит	a thermite	grupo	alternativoj	prononco
level	liturgio	литургия	liturgy	grupo	alternativoj	prononco
level	kuliso	приплъзване, крило, плоско	a slip, wing, flat	grupo	alternativoj	prononco
level	vanelo	чучулига, певит	a lapwing, a pewit	grupo	alternativoj	prononco
level	verbeno	върбинка, върбинка	vervain, verbena	grupo	alternativoj	prononco
level	visko	имел	a mistletoe	grupo	alternativoj	prononco
level	portiko	веранда	a porch	grupo	alternativoj	prononco
level	ŝankro	шанкър, рак, венерическа язва	chancre, canker, vernereal ulcer	grupo	alternativoj	prononco
level	laŭreato	лауреат	a laureate	grupo	alternativoj	prononco
level	ambrozio	амброзия	an ambrosia	grupo	alternativoj	prononco
level	proceduro	процедура	a procedure	grupo	alternativoj	prononco
level	makarono	макарон	a macaroon	grupo	alternativoj	prononco
level	makaronio	макарони	macaroni	grupo	alternativoj	prononco
level	komploto	заговор, заговор	a conspiracy, a plot	grupo	alternativoj	prononco
level	intendanto	стюард, началник, управител	a steward, a superintendent, a manager	grupo	alternativoj	prononco
level	metropolo	метрополия	a metropolis	grupo	alternativoj	prononco
level	antipodo	антипод	an antipode	grupo	alternativoj	prononco
level	tanino	танин	tannin	grupo	alternativoj	prononco
level	legitimi	да легитимират	to legitimize	grupo	alternativoj	prononco
level	tapioko	тапиока	tapioca	grupo	alternativoj	prononco
level	silueto	силует, очертание	a silhouette, an outline	grupo	alternativoj	prononco
level	hamako	хамак	a hammock	grupo	alternativoj	prononco
level	akvarelo	акварел, акварел	an aquarelle, a water-color	grupo	alternativoj	prononco
level	dinamiko	динамика	dynamics	grupo	alternativoj	prononco
level	madono	Мадона	Madonna	grupo	alternativoj	prononco
level	arpeĝo	арпеджио	arpeggio	grupo	alternativoj	prononco
level	bankiero	банкер	a banker	grupo	alternativoj	prononco
level	banderolo	обвивка	a wrapper	grupo	alternativoj	prononco
level	soldo	су (5 сантима)	a sou (5 centime)	grupo	alternativoj	prononco
level	teologo	теолог	a theologist	grupo	alternativoj	prononco
level	bataliono	батальон	a battalion	grupo	alternativoj	prononco
level	baritono	баритон	a baritone	grupo	alternativoj	prononco
level	bitumo	битум	bitumen	grupo	alternativoj	prononco
level	bordelo	публичен дом	a brothel	grupo	alternativoj	prononco
level	legato	легат	a legate	grupo	alternativoj	prononco
level	navo	кораб, пътека	a nave, an aisle	grupo	alternativoj	prononco
level	filantropio	филантропия	philanthropy	grupo	alternativoj	prononco
level	omnibuso	омнибус	an omnibus	grupo	alternativoj	prononco
level	kadenco	аданс	a adence	grupo	alternativoj	prononco
level	kompromiso	компромис, приспособяване	a compromise, an accommodation	grupo	alternativoj	prononco
level	dragono	драгун	a dragoon	grupo	alternativoj	prononco
level	dueto	дует	a duet	grupo	alternativoj	prononco
level	metafiziko	метафизика	metaphysics	grupo	alternativoj	prononco
level	subjektiva	субективен	subjective	grupo	alternativoj	prononco
level	elegio	елегия	an elegy	grupo	alternativoj	prononco
level	jezuito	Йезуит	Jesuit	grupo	alternativoj	prononco
level	korneto	корнет	a cornet	grupo	alternativoj	prononco
level	festono	фестон	a festoon	grupo	alternativoj	prononco
level	fregato	фрегата, птица фрегата	a frigate, a frigate bird	grupo	alternativoj	prononco
level	gilotino	гилотина	a guillotine	grupo	alternativoj	prononco
level	tabureto	табуретка	a stool	grupo	alternativoj	prononco
level	harpuno	харпун	a harpoon	grupo	alternativoj	prononco
level	hobojo	обой	an oboe	grupo	alternativoj	prononco
level	aŭtonoma	автономен	autonomous	grupo	alternativoj	prononco
level	imperialo	имперска горна палуба на превозно средство	an imperial, top deck of vehicle	grupo	alternativoj	prononco
level	istmo	провлак	an isthmus	grupo	alternativoj	prononco
level	preludo	прелюдия	a prelude	grupo	alternativoj	prononco
level	algebro	алгебра	algebra	grupo	alternativoj	prononco
level	filantropo	филантроп	a philanthropist	grupo	alternativoj	prononco
level	afusto	лафет	a gun carriage	grupo	alternativoj	prononco
level	karamboli	да се сблъскам, да ударя (в билярд)	to collide, to strike (in a billiard)	grupo	alternativoj	prononco
level	katafalko	катафалк, открита катафалка	a catafalque, an open hearse	grupo	alternativoj	prononco
level	aspergi	пръскам, пръскам, пръскам	to spray, to asperse, to sprinkle	grupo	alternativoj	prononco
level	kokardo	кокарда, лък, розетка	a cockade, a bow, a rosette	grupo	alternativoj	prononco
level	kontrabaso	бас, контрабас	a bass, a double bass	grupo	alternativoj	prononco
level	kontralto	контраалт, алт	a contralto, an alto	grupo	alternativoj	prononco
level	akrobato	акробат	an acrobat	grupo	alternativoj	prononco
level	korsaro	корсар, капер	a corsair, a privateer	grupo	alternativoj	prononco
level	korseto	корсет	a corset	grupo	alternativoj	prononco
level	galanto	кокиче	a snowdrop	grupo	alternativoj	prononco
level	korveto	корвета, чавка	a corvette, a jackdaw	grupo	alternativoj	prononco
level	kvinto	пета (музика)	a fifth (music)	grupo	alternativoj	prononco
level	kripto	крипта, трезор, подземна клетка	a crypt, a vault, an underground cell	grupo	alternativoj	prononco
level	inkognito	агент под прикритие	an undercover agent	grupo	alternativoj	prononco
level	litografi	да литографирам	to litograph	grupo	alternativoj	prononco
level	lokomobilo	тягов двигател	a traction engine	grupo	alternativoj	prononco
level	inkvizicio	инквизиция	an inquisition	grupo	alternativoj	prononco
level	prospekto	проспект	a prospectus	grupo	alternativoj	prononco
level	mandolino	мандолина	a mandolin	grupo	alternativoj	prononco
level	mazurko	една мазурка	a mazurka	grupo	alternativoj	prononco
level	melodramo	мелодрама	a melodrama	grupo	alternativoj	prononco
level	rezignacio	оставка	a resignation	grupo	alternativoj	prononco
level	miasmo	миазма, вирулентен газ	miasma, virulence gas	grupo	alternativoj	prononco
level	repertuaro	репертоар, репертоар	a repertoire, a repertory	grupo	alternativoj	prononco
level	mimiko	мимика, мимика	a mimicry, a mime	grupo	alternativoj	prononco
level	revelacio	откровение	a revelation	grupo	alternativoj	prononco
level	ogivo	огив	an ogive	grupo	alternativoj	prononco
level	paskvilo	пасквинада, пасквинада	a pasquinade, a lampoon	grupo	alternativoj	prononco
level	pedalo	педал, педал	a pedal, a treadle	grupo	alternativoj	prononco
level	ŝovinisto	шовинист, шовинист	a chauvinist, a jingoist	grupo	alternativoj	prononco
level	dekano	декан	a dean	grupo	alternativoj	prononco
level	vervo	вълнение, бодрост, вдъхновение, веселие	a verve, a vivacity, an inspiration, a brio	grupo	alternativoj	prononco
level	polko	полка	a polka	grupo	alternativoj	prononco
level	pomado	помада, мехлем	a pomade, an ointment	grupo	alternativoj	prononco
level	pulĉinelo	удар (комичен актьор)	a punch (a comic actor)	grupo	alternativoj	prononco
level	prozodio	прозодия	a prosody	grupo	alternativoj	prononco
level	apelacii	да обжалвам	to appeal	grupo	alternativoj	prononco
level	rebuso	ребус, пъзел	a rebus, a puzzle	grupo	alternativoj	prononco
level	sekundanto	втори (приятел в дуел)	a second (a friend in a duel)	grupo	alternativoj	prononco
level	skerco	скерцо	a scherzo	grupo	alternativoj	prononco
level	solisto	солист	a soloist	grupo	alternativoj	prononco
level	sonato	соната	a sonata	grupo	alternativoj	prononco
level	hipnoto	хипноза	a hypnosis	grupo	alternativoj	prononco
level	terceto	трио, терцет	a trio, a tercet	grupo	alternativoj	prononco
level	koincidi	съвпадам, съвпадам	to coincide, to concur	grupo	alternativoj	prononco
level	torpedo	торпедо	a torpedo	grupo	alternativoj	prononco
level	tragikomedio	трагикомедия	a tragicomedy	grupo	alternativoj	prononco
level	mitro	митра, митра	a mitre, a miter	grupo	alternativoj	prononco
level	unisono	един унисон	a unison	grupo	alternativoj	prononco
level	uverturo	увертюра	an overture	grupo	alternativoj	prononco
level	velocipedo	един velociped	a velociped	grupo	alternativoj	prononco
level	visto	вист	a whist	grupo	alternativoj	prononco
level	zuavo	зуав	a zouave	grupo	alternativoj	prononco
level	aerolito	аеролит, метеорит	an aerolite, a meteorite	grupo	alternativoj	prononco
level	agato	ахат	an agate	grupo	alternativoj	prononco
level	ambro	кехлибар	an amber	grupo	alternativoj	prononco
level	aneksi	приложение	annex	grupo	alternativoj	prononco
level	areometro	денсиметър, ареометър	a densimeter, an areometer	grupo	alternativoj	prononco
level	astrologio	астрология	an astrology	grupo	alternativoj	prononco
level	anarkio	анархия	an anarchy	grupo	alternativoj	prononco
level	astrologo	астролог, астролог	an astrologist, an astrologer	grupo	alternativoj	prononco
level	stoika	стоически, стоически	stoic, stoical	grupo	alternativoj	prononco
level	pedelo	мънисто, апаритор, разпоредител	a beadle, an apparitor, an usher	grupo	alternativoj	prononco
level	malto	малц	malt	grupo	alternativoj	prononco
level	barometro	барометър	a barometer	grupo	alternativoj	prononco
level	bromo	бром	a bromine	grupo	alternativoj	prononco
level	kvintesenco	квинтесенция	a quintessence	grupo	alternativoj	prononco
level	diagonalo	диагонал	a diagonal	grupo	alternativoj	prononco
level	elipso	елипса	an ellipse	grupo	alternativoj	prononco
level	emulsio	емулсия	an emulsion	grupo	alternativoj	prononco
level	glicerino	глицерин	a glicerino	grupo	alternativoj	prononco
level	patologio	патология	pathology	grupo	alternativoj	prononco
level	koeficiento	коефициент	a coefficient	grupo	alternativoj	prononco
